star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
HD161868,HD161868,6,A002_Xcd97a1_X2377,29.7465,242.249721,243.984096,15625000.0000,1734375000.0,2177.28,216,1.37987,6.89935,1.141330e+16,2.282660e+16,3.043546e+16,2.608758e+16,2.2857,2917.4029,3.598,3,0.4065,1.0000,coarse,B,2.1324,4.3048,3.4974,False,512,456,0.890838,242.655971,CS(5-4),-2280.0290,-2790.670,star,25.859,3.620,20.170,512,20260825,False,False,
HD161868,HD161868,6,A002_Xce1e34_X7be,29.7465,244.245619,245.979994,15625000.0000,1734375000.0,1130.98,,0.24145,1.20724,1.997089e+15,3.994179e+15,5.325571e+15,4.564776e+15,2.2857,2941.3537,3.598,2,0.2129,,coarse,B,2.7037,4.1649,4.2157,False,512,164,0.321637,,CS(5-4),762.7440,933.570,star,25.648,3.591,20.006,512,20260825,False,False,
HD161868,HD161868,6,A002_Xcd97a1_X2b1e,29.7465,244.249750,245.984125,15625000.0000,1734375000.0,2177.28,,1.39865,6.99327,1.156868e+16,2.313736e+16,3.084981e+16,2.644270e+16,2.2857,2941.4033,3.598,3,0.4099,,coarse,B,2.8289,3.8898,3.0032,False,512,146,0.286550,,CS(5-4),876.2501,1072.497,star,25.648,3.591,20.005,512,20260825,False,False,
HD161868,HD161868,6,A002_Xcd97a1_X2377,29.7465,244.249860,245.984235,15625000.0000,1734375000.0,2177.28,216,1.43090,7.15449,1.183538e+16,2.367075e+16,3.156100e+16,2.705233e+16,2.2857,2941.4046,3.598,3,0.4099,1.0000,coarse,B,2.8672,4.2146,3.7809,False,512,117,0.230019,245.874860,CS(5-4),938.8601,1149.129,star,25.648,3.591,20.005,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X812c,29.7465,330.367843,332.208175,488281.2500,1840332031.2,2751.84,,23.71332,118.56987,6.129536e+15,1.225907e+16,1.634543e+16,1.401037e+16,2.2857,3975.4561,3.598,123,22.4,,fine,A,4.5592,5.7962,5.2374,False,512,320,0.625731,,CO(3-2),-13788.9968,-11954.555,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X8474,29.7465,330.367943,332.208275,488281.2500,1840332031.2,2751.84,,42.00690,210.04023,1.085815e+16,2.171630e+16,2.895506e+16,2.481862e+16,2.2857,3975.4573,3.598,123,22.4,,fine,A,4.6360,5.8436,5.1954,False,512,283,0.553606,,CO(3-2),-14398.7602,-12483.197,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,330.368031,332.208363,488281.2500,1840332031.2,2751.84,273,23.36850,116.84572,6.040405e+15,1.208081e+16,1.610775e+16,1.384496e+16,2.2921,3975.4584,3.598,123,22.4,0.9972,fine,A,4.9918,5.8292,5.1530,False,512,102,0.200780,330.929066,CO(3-2),-14866.9341,-12889.087,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X111c3,29.7465,330.368047,332.208379,488281.2500,1840332031.2,2751.84,,44.43471,222.17958,1.148570e+16,2.297140e+16,3.062853e+16,2.625303e+16,2.2857,3975.4586,3.598,123,22.4,,fine,A,4.9623,6.0056,5.1457,False,512,90,0.177388,,CO(3-2),-14039.2807,-12171.542,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X10ca8,29.7465,330.368222,332.208554,488281.2500,1840332031.2,2751.84,,20.23274,101.16643,5.229856e+15,1.045971e+16,1.394628e+16,1.195396e+16,2.2857,3975.4607,3.598,123,22.4,,fine,A,5.3521,5.5651,5.6769,True,512,9,0.019493,,CO(3-2),-13983.9300,-12123.555,star,18.977,2.657,14.802,512,20260825,True,False,
HD161868,HD161868,7,A002_Xff45a6_X7d88,29.7465,330.368353,332.208685,488281.2500,1840332031.2,2751.84,,22.84031,114.20464,5.903873e+15,1.180775e+16,1.574366e+16,1.349457e+16,2.2857,3975.4622,3.598,123,22.4,,fine,A,4.8276,5.6674,5.1001,False,512,142,0.278752,,CO(3-2),-15136.6318,-13122.905,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff699e_Xd7,29.7465,330.368390,332.208722,488281.2500,1840332031.2,2751.84,,20.43883,102.19690,5.283126e+15,1.056625e+16,1.408834e+16,1.207572e+16,2.2857,3975.4627,3.598,123,22.4,,fine,A,4.5732,6.1457,5.2264,False,512,307,0.600390,,CO(3-2),-14326.5357,-12420.581,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff699e_X7543,29.7465,330.368406,332.208738,488281.2500,1840332031.2,2751.84,,33.44963,167.25263,8.646219e+15,1.729244e+16,2.305658e+16,1.976279e+16,2.2857,3975.4629,3.598,123,22.4,,fine,A,4.8791,6.0878,5.3273,False,512,136,0.267057,,CO(3-2),-15297.7116,-13262.555,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X107fe,29.7465,330.368411,332.208743,488281.2500,1840332031.2,2751.84,,19.03477,95.17645,4.920200e+15,9.840400e+15,1.312053e+16,1.124617e+16,2.2857,3975.4629,3.598,123,22.4,,fine,A,5.0457,5.6567,5.2427,False,512,46,0.091618,,CO(3-2),-15354.8347,-13312.079,star,18.977,2.657,14.802,512,20260825,True,False,
HD161868,HD161868,7,A002_Xff81e8_X734e,29.7465,330.368964,332.209296,488281.2500,1840332031.2,786.24,,40.11048,200.55771,1.036794e+16,2.073589e+16,2.764785e+16,2.369816e+16,2.2857,3975.4696,3.598,32,6.401,,fine,A,4.3332,5.9149,4.7654,False,512,289,0.565302,,CO(3-2),-14698.5199,-12743.078,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff81e8_X6f26,29.7465,330.369151,332.209483,488281.2500,1840332031.2,2751.84,,22.45829,112.29441,5.805123e+15,1.161025e+16,1.548033e+16,1.326885e+16,2.2857,3975.4718,3.598,123,22.4,,fine,A,4.7574,5.7443,5.0450,False,512,212,0.415205,,CO(3-2),-14189.0557,-12301.391,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff0235_X3cf0,29.7465,330.425365,332.150463,488281.2500,1725097656.2,2358.72,,2.28481,11.42437,5.905890e+14,1.181178e+15,1.574904e+15,1.349918e+15,2.2857,3975.4550,3.598,95,19.2,,fine,A,4.4305,5.7953,5.5708,False,512,340,0.664717,,CO(3-2),-14084.0136,-12210.324,star,18.977,2.657,14.802,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff0235_X3cf0,29.7465,332.265657,334.093782,15625000.0000,1828125000.0,3120.77,,0.31443,1.57217,2.600777e+15,5.201554e+15,6.935405e+15,5.944633e+15,2.2857,3998.1566,3.598,4,0.7985,,coarse,B,2.5335,4.2461,3.8819,False,512,368,0.719298,,CO(3-2),-12030.3426,-10429.866,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X812c,29.7465,332.265751,334.093876,15625000.0000,1828125000.0,2751.84,,3.36603,16.83061,2.784217e+16,5.568434e+16,7.424578e+16,6.363924e+16,2.2857,3998.1578,3.598,5,0.7041,,coarse,B,2.8459,4.6014,3.5884,False,512,255,0.499025,,CO(3-2),-12233.3740,-10605.887,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X8474,29.7465,332.265849,334.093974,15625000.0000,1828125000.0,2751.84,,6.04180,30.20983,4.997485e+16,9.994969e+16,1.332663e+17,1.142282e+17,2.2857,3998.1589,3.598,5,0.7041,,coarse,B,3.3527,4.5054,3.6605,False,512,59,0.116959,,CO(3-2),-11952.0255,-10361.968,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,332.265936,334.094061,15625000.0000,1828125000.0,2751.84,273,3.34008,16.70088,2.762756e+16,5.525512e+16,7.367350e+16,6.314888e+16,2.2857,3998.1600,3.598,5,0.7041,1.0000,coarse,B,3.2063,4.3218,3.4227,False,512,97,0.191033,333.906561,CO(3-2),-11889.4391,-10307.708,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X111c3,29.7465,332.265952,334.094077,15625000.0000,1828125000.0,2751.84,,6.55334,32.76758,5.420603e+16,1.084121e+17,1.445494e+17,1.238995e+17,2.2857,3998.1602,3.598,5,0.7041,,coarse,B,2.9939,4.3604,3.3580,False,512,204,0.399610,,CO(3-2),-13170.6726,-11418.490,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X10ca8,29.7465,332.266125,334.094250,15625000.0000,1828125000.0,2751.84,,2.97101,14.85544,2.457474e+16,4.914947e+16,6.553263e+16,5.617083e+16,2.2857,3998.1622,3.598,5,0.7041,,coarse,B,2.6547,4.1654,3.2939,False,512,324,0.633528,,CO(3-2),-11936.1253,-10348.183,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X7d88,29.7465,332.266253,334.094378,15625000.0000,1828125000.0,2751.84,,3.30621,16.53150,2.734737e+16,5.469474e+16,7.292633e+16,6.250828e+16,2.2857,3998.1638,3.598,5,0.7041,,coarse,B,3.7475,4.6865,3.9203,False,512,16,0.033138,,CO(3-2),-13139.1220,-11391.137,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff699e_Xd7,29.7465,332.266290,334.094415,15625000.0000,1828125000.0,2751.84,,3.03138,15.15733,2.507414e+16,5.014828e+16,6.686437e+16,5.731232e+16,2.2857,3998.1642,3.598,5,0.7041,,coarse,B,3.8108,4.3090,4.0747,False,512,16,0.033138,,CO(3-2),-12748.4600,-11052.448,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff699e_X7543,29.7465,332.266305,334.094430,15625000.0000,1828125000.0,2751.84,,4.84465,24.22388,4.007255e+16,8.014511e+16,1.068601e+17,9.159441e+16,2.2857,3998.1644,3.598,5,0.7041,,coarse,B,3.8023,4.7678,4.1604,False,512,21,0.042885,,CO(3-2),-11779.6947,-10212.564,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X107fe,29.7465,332.266311,334.094436,15625000.0000,1828125000.0,2751.84,,2.83837,14.19225,2.347765e+16,4.695529e+16,6.260706e+16,5.366319e+16,2.2857,3998.1645,3.598,5,0.7041,,coarse,B,2.7940,4.4050,3.2106,False,512,273,0.534113,,CO(3-2),-13092.1891,-11350.448,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff81e8_X734e,29.7465,332.266856,334.094981,15625000.0000,1828125000.0,786.24,,5.81336,29.06756,4.808525e+16,9.617050e+16,1.282273e+17,1.099091e+17,2.2857,3998.1710,3.598,2,0.2012,,coarse,B,2.8646,4.1219,3.2182,False,512,145,0.284600,,CO(3-2),-11732.2692,-10171.447,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff81e8_X6f26,29.7465,332.267040,334.095165,15625000.0000,1828125000.0,2751.84,,3.24278,16.21431,2.682266e+16,5.364532e+16,7.152709e+16,6.130893e+16,2.2857,3998.1732,3.598,5,0.7041,,coarse,B,3.1994,4.8237,3.8617,False,512,94,0.185185,,CO(3-2),-12200.8351,-10577.677,star,18.869,2.642,14.718,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff0235_X3cf0,29.7465,342.315046,344.143171,15625000.0000,1828125000.0,3120.77,,0.30491,1.52459,2.522059e+15,5.044118e+15,6.725490e+15,5.764706e+15,2.2857,4118.7493,3.598,5,0.8226,,coarse,B,3.0813,4.8122,4.3194,False,512,126,0.247563,,CO(3-2),-2887.2043,-2503.100,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X812c,29.7465,342.315138,344.143263,15625000.0000,1828125000.0,2751.84,,3.16698,15.83536,2.619576e+16,5.239153e+16,6.985537e+16,5.987603e+16,2.2857,4118.7504,3.598,5,0.7254,,coarse,B,2.4112,4.3396,3.0781,False,512,430,0.840156,,CO(3-2),-1762.1117,-1527.686,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X8474,29.7465,342.315240,344.143365,15625000.0000,1828125000.0,2751.84,,5.53051,27.65334,4.574576e+16,9.149152e+16,1.219887e+17,1.045617e+17,2.2857,4118.7516,3.598,5,0.7254,,coarse,B,2.8804,4.8188,4.2147,False,512,214,0.419103,,CO(3-2),-2246.3853,-1947.534,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,342.315329,344.143454,15625000.0000,1828125000.0,2751.84,273,3.16614,15.83118,2.618886e+16,5.237772e+16,6.983696e+16,5.986042e+16,2.2857,4118.7527,3.598,5,0.7254,1.0000,coarse,B,2.6310,4.2788,3.7628,False,512,296,0.578947,342.502829,CO(3-2),-3293.1712,-2855.059,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X111c3,29.7465,342.315346,344.143471,15625000.0000,1828125000.0,2751.84,,6.30600,31.53090,5.216025e+16,1.043205e+17,1.390940e+17,1.192234e+17,2.2857,4118.7529,3.598,5,0.7254,,coarse,B,2.8855,4.2565,3.7202,False,512,238,0.465887,,CO(3-2),-3418.1543,-2963.414,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X10ca8,29.7465,342.315523,344.143648,15625000.0000,1828125000.0,2751.84,,2.95060,14.75343,2.440598e+16,4.881197e+16,6.508262e+16,5.578511e+16,2.2857,4118.7550,3.598,5,0.7254,,coarse,B,2.6208,4.8096,3.8240,False,512,357,0.697856,,CO(3-2),-2527.3518,-2191.121,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X7d88,29.7465,342.315655,344.143780,15625000.0000,1828125000.0,2751.84,,3.20574,16.02918,2.651640e+16,5.303280e+16,7.071040e+16,6.060891e+16,2.2857,4118.7566,3.598,5,0.7254,,coarse,B,2.5974,4.0928,2.9366,False,512,356,0.695906,,CO(3-2),-1839.7196,-1594.969,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff699e_Xd7,29.7465,342.315693,344.143818,15625000.0000,1828125000.0,2751.84,,2.95242,14.76251,2.442100e+16,4.884200e+16,6.512267e+16,5.581943e+16,2.2857,4118.7571,3.598,5,0.7254,,coarse,B,3.0977,4.5578,3.3852,False,512,134,0.263158,,CO(3-2),-1917.8065,-1662.668,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff699e_X7543,29.7465,342.315709,344.143834,15625000.0000,1828125000.0,2751.84,,4.47901,22.39571,3.704829e+16,7.409658e+16,9.879544e+16,8.468181e+16,2.2857,4118.7573,3.598,5,0.7254,,coarse,B,3.7609,4.4928,3.7844,False,512,16,0.033138,,CO(3-2),-1902.1658,-1649.108,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X107fe,29.7465,342.315715,344.143840,15625000.0000,1828125000.0,2751.84,,2.78641,13.93245,2.304787e+16,4.609575e+16,6.146099e+16,5.268085e+16,2.2857,4118.7573,3.598,5,0.7254,,coarse,B,3.0229,5.0151,3.4410,False,512,153,0.300195,,CO(3-2),-2667.7849,-2312.872,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff81e8_X734e,29.7465,342.316276,344.144401,15625000.0000,1828125000.0,786.24,,5.61326,28.06710,4.643023e+16,9.286046e+16,1.238139e+17,1.061262e+17,2.2857,4118.7641,3.598,2,0.2073,,coarse,B,2.3288,4.2765,3.0734,False,512,365,0.713450,,CO(3-2),-3479.7237,-3016.793,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff81e8_X6f26,29.7465,342.316466,344.144591,15625000.0000,1828125000.0,2751.84,,3.08542,15.42753,2.552111e+16,5.104223e+16,6.805630e+16,5.833397e+16,2.2857,4118.7663,3.598,5,0.7254,,coarse,B,2.1494,4.7270,2.9655,False,512,503,0.982456,,CO(3-2),-3432.6590,-2975.989,star,18.316,2.564,14.287,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X812c,29.7465,344.200839,346.041171,488281.2500,1840332031.2,2751.84,,20.69894,103.49778,5.350376e+15,1.070075e+16,1.426767e+16,1.222943e+16,2.2857,4141.4521,3.598,128,23.34,,fine,A,4.5602,6.1784,4.9529,False,512,332,0.649123,,CO(3-2),-131.2936,-113.827,star,18.216,2.550,14.208,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X8474,29.7465,344.200939,346.041271,488281.2500,1840332031.2,2751.84,,35.41256,177.06806,9.153633e+15,1.830727e+16,2.440969e+16,2.092259e+16,2.2857,4141.4533,3.598,128,23.34,,fine,A,4.3654,5.8150,5.0769,False,512,455,0.888889,,CO(3-2),-902.1898,-782.165,star,18.216,2.550,14.208,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff294f_X7bf4,29.7465,344.201027,346.041359,488281.2500,1840332031.2,2751.84,273,20.55458,102.77596,5.313061e+15,1.062612e+16,1.416816e+16,1.218072e+16,2.2926,4141.4543,3.598,128,23.34,0.9970,fine,A,4.7114,6.2661,5.3554,False,512,244,0.477583,345.545754,CO(3-2),-250.2465,-216.955,star,18.216,2.550,14.208,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X111c3,29.7465,344.201044,346.041376,488281.2500,1840332031.2,2751.84,,40.94274,204.71972,1.058310e+16,2.116620e+16,2.822160e+16,2.418995e+16,2.2857,4141.4545,3.598,128,23.34,,fine,A,4.6417,5.8331,4.9875,False,512,241,0.471735,,CO(3-2),-1423.5697,-1234.183,star,18.216,2.550,14.208,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff45a6_X10ca8,29.7465,344.201219,346.041551,488281.2500,1840332031.2,2751.84,,19.21420,96.07382,4.966590e+15,9.933180e+15,1.324424e+16,1.135221e+16,2.2857,4141.4566,3.598,128,23.34,,fine,A,5.5066,6.1503,5.8270,False,512,8,0.017544,,CO(3-2),-162.1643,-140.590,star,18.216,2.550,14.208,512,20260825,True,False,
HD161868,HD161868,7,A002_Xff45a6_X7d88,29.7465,344.201349,346.041681,488281.2500,1840332031.2,2751.84,,20.82352,104.12068,5.382577e+15,1.076515e+16,1.435354e+16,1.230303e+16,2.2857,4141.4582,3.598,128,23.34,,fine,A,4.4597,6.0284,5.1950,False,512,411,0.803119,,CO(3-2),-1264.0848,-1095.915,star,18.216,2.550,14.208,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff699e_Xd7,29.7465,344.201386,346.041718,488281.2500,1840332031.2,2751.84,,19.32293,96.61746,4.994694e+15,9.989388e+15,1.331918e+16,1.141644e+16,2.2857,4141.4586,3.598,128,23.34,,fine,A,5.1157,6.0306,5.4313,False,512,56,0.111111,,CO(3-2),-1547.7387,-1341.833,star,18.216,2.550,14.208,512,20260825,True,False,
HD161868,HD161868,7,A002_Xff699e_X7543,29.7465,344.201402,346.041734,488281.2500,1840332031.2,2751.84,,29.33412,146.67487,7.582440e+15,1.516488e+16,2.021984e+16,1.733129e+16,2.2857,4141.4588,3.598,128,23.34,,fine,A,5.0143,5.7295,5.2238,False,512,74,0.146199,,CO(3-2),178.8393,155.047,star,18.216,2.550,14.208,512,20260825,True,False,
HD161868,HD161868,7,A002_Xff45a6_X107fe,29.7465,344.201408,346.041740,488281.2500,1840332031.2,2751.84,,18.38462,91.92579,4.752156e+15,9.504311e+15,1.267241e+16,1.086207e+16,2.2857,4141.4589,3.598,128,23.34,,fine,A,5.0474,6.0185,5.3186,False,512,77,0.152047,,CO(3-2),-760.6080,-659.419,star,18.216,2.550,14.208,512,20260825,True,False,
HD161868,HD161868,7,A002_Xff81e8_X734e,29.7465,344.201961,346.042293,488281.2500,1840332031.2,786.24,,36.67156,183.36309,9.479058e+15,1.895812e+16,2.527749e+16,2.166642e+16,2.2857,4141.4655,3.598,33,6.669,,fine,A,4.5344,5.7246,5.9103,True,512,115,0.226121,,CO(3-2),-901.6566,-781.703,star,18.216,2.550,14.208,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff81e8_X6f26,29.7465,344.202148,346.042480,488281.2500,1840332031.2,2751.84,,20.16160,100.81090,5.211476e+15,1.042295e+16,1.389727e+16,1.191195e+16,2.2857,4141.4678,3.598,128,23.34,,fine,A,4.7566,5.5947,5.3601,False,512,195,0.382066,,CO(3-2),-59.1845,-51.311,star,18.216,2.550,14.208,512,20260825,False,False,
HD161868,HD161868,7,A002_Xff0235_X3cf0,29.7465,344.258365,345.983463,488281.2500,1725097656.2,2358.72,,2.09447,10.47264,5.413891e+14,1.082778e+15,1.443704e+15,1.237461e+15,2.2857,4141.4510,3.598,99,20.01,,fine,A,4.4398,5.8882,5.7186,False,512,352,0.688109,,CO(3-2),-1245.6425,-1079.926,star,18.216,2.550,14.208,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,214.525853,216.260228,15625000.0000,1734375000.0,1282.18,212,0.23158,1.15789,1.935927e+15,3.871854e+15,5.162472e+15,4.424978e+15,2.2857,2584.7165,3.598,2,0.2121,1.0000,coarse,B,2.1243,4.3050,4.1243,False,512,426,0.832359,215.338353,SiO(5-4),-1766.6471,-2439.499,star,29.187,4.086,22.766,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,217.025772,218.760147,15625000.0000,1734375000.0,1282.18,212,0.23685,1.18423,1.979974e+15,3.959948e+15,5.279931e+15,4.525657e+15,2.2857,2614.7155,3.598,2,0.2146,1.0000,coarse,B,2.2322,3.9580,4.4594,False,512,383,0.748538,218.619522,H2CO,397.5221,,star,28.852,4.039,22.505,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,229.662803,231.387413,1953125.0000,1724609375.0,1028.16,170,1.04724,5.23623,1.094341e+15,1.459121e+15,2.188681e+15,1.459165e+15,1.3334,2766.3013,3.598,8,1.456,1.0000,fine,A,3.9026,4.9706,5.3222,True,512,136,0.267057,230.336631,CO(2-1),-201.3685,-261.860,star,27.271,3.818,21.272,512,20260825,False,False,
51 Eri,51 Eri,6,A002_Xb95160_X3e24,29.9052,231.637421,233.371796,15625000.0000,1734375000.0,1282.18,212,0.24788,1.23941,2.072238e+15,4.144477e+15,5.525969e+15,4.736547e+15,2.2857,2790.0553,3.598,2,0.2289,1.0000,coarse,B,3.7055,4.6330,3.7600,False,512,10,0.021442,233.043671,CO(2-1),2505.6705,3258.383,star,27.039,3.785,21.091,512,20260825,False,False,
kap CrB,kap CrB,6,A002_Xe48598_Xff51,29.9911,214.610014,216.438139,15625000.0000,1828125000.0,3471.55,574,0.21256,1.06279,1.787150e+15,3.574299e+15,4.765732e+15,4.084915e+15,2.2857,2586.2889,3.598,4,0.5746,1.0000,coarse,B,3.8277,4.2221,4.1172,False,512,10,0.021442,214.625639,SiO(5-4),-2479.3607,-3423.660,star,29.169,4.084,22.752,512,20260825,False,False,
kap CrB,kap CrB,6,A002_Xe48598_Xff51,29.9911,216.610014,218.438139,15625000.0000,1828125000.0,3471.55,574,0.25484,1.27422,2.142694e+15,4.285388e+15,5.713850e+15,4.897588e+15,2.2857,2610.2889,3.598,4,0.58,1.0000,coarse,B,2.0758,4.3849,3.6160,False,512,488,0.953216,217.594389,SiO(5-4),489.3893,675.780,star,28.901,4.046,22.543,512,20260825,False,False,
kap CrB,kap CrB,6,A002_Xe48598_Xff51,29.9911,227.610014,229.438139,15625000.0000,1828125000.0,3471.55,574,0.24923,1.24617,2.095527e+15,4.191053e+15,5.588071e+15,4.789777e+15,2.2857,2742.2889,3.598,4,0.6093,1.0000,coarse,B,2.5231,4.7681,3.4432,False,512,361,0.705653,227.735014,CO(2-1),-2802.9857,-3645.013,star,27.510,3.851,21.458,512,20260825,False,False,
kap CrB,kap CrB,6,A002_Xe48598_Xff51,29.9911,229.703284,231.428870,976562.5000,1725585937.5,2963.52,490,1.21707,6.08536,6.395598e+14,8.527464e+14,1.279120e+15,8.528494e+14,1.3335,2766.7929,3.598,40,8.396,0.9999,fine,A,4.2861,5.5322,4.9504,False,512,257,0.502924,230.417151,CO(2-1),-120.8490,-157.152,star,27.266,3.817,21.268,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,333.147679,334.882054,15625000.0000,1734375000.0,1778.11,294,0.47201,2.36036,4.081205e+15,8.162409e+15,1.088321e+16,9.328477e+15,2.2857,4008.1784,3.598,3,0.4561,1.0000,coarse,B,2.7710,4.1165,4.2474,False,512,183,0.358674,334.741429,CO(3-2),-11054.5715,-9583.908,star,18.822,2.635,14.681,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,335.043179,336.777554,15625000.0000,1734375000.0,1778.11,294,0.41018,2.05113,3.546533e+15,7.093067e+15,9.457423e+15,8.106370e+15,2.2857,4030.9244,3.598,3,0.4587,1.0000,coarse,B,2.1170,3.9902,3.4556,False,512,451,0.881092,336.496304,CO(3-2),-9299.6965,-8062.496,star,18.715,2.620,14.598,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,345.152317,346.877415,488281.2500,1725097656.2,1270.08,210,2.55671,12.78525,6.908276e+14,1.381655e+15,1.842207e+15,1.580753e+15,2.2882,4152.1784,3.598,57,10.8,0.9989,fine,A,4.1704,5.7123,5.3186,False,512,427,0.834308,345.906712,CO(3-2),110.7117,95.983,star,18.169,2.544,14.172,512,20260825,False,False,
HD 155555C,HD 155555C,7,A002_Xccea8d_X2ff5,30.4116,347.043179,348.777554,15625000.0000,1734375000.0,1778.11,294,0.47387,2.36965,4.097265e+15,8.194531e+15,1.092604e+16,9.365188e+15,2.2857,4174.9244,3.598,3,0.4751,1.0000,coarse,B,2.8663,4.4911,3.7137,False,512,140,0.274854,348.558804,CO(3-2),2762.8035,2395.249,star,18.070,2.530,14.095,512,20260825,False,False,
2MASS J05241914-1601153 551040,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,30.9854,333.127085,334.861460,15625000.0000,1734375000.0,876.96,145,0.45909,2.30236,4.132550e+15,8.265100e+15,1.102013e+16,9.445837e+15,2.2857,4007.9313,3.598,4,0.2249,1.0000,coarse,B,3.0494,4.1941,3.5895,False,512,110,0.216374,333.361460,CO(3-2),-12434.5401,-10780.291,star,18.823,2.635,14.682,512,20260825,False,False,
2MASS J05241914-1601153 551040,2MASS J05241914-1601153 551040,7,A002_Xcf749a_X4871,30.9854,335.022585,336.756960,15625000.0000,1734375000.0,876.96,145,0.40216,2.01692,3.620212e+15,7.240424e+15,9.653898e+15,8.274778e+15,2.2857,4030.6773,3.598,4,0.2262,1.0000,coarse,B,2.6111,4.5744,4.8978,False,512,301,0.588694,335.585085,CO(3-2),-10210.9151,-8852.489,star,18.717,2.620,14.599,512,20260825,False,False,
