star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,eirp_eff_total_W,c_response_smear,eirp_p90_W,eirp_p90_lo_W,eirp_p90_hi_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,star_snr_regionmax,stage1_flag_regionmax,n_ctrl,n_ctrl_ge_star,p_rank_addone,p_rank_local,stage1_flag_local,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
UCAC2 20312880,UCAC2 20312880,7,A002_Xcdd033_X85ff,33.7660,346.992199,348.726574,15625000.0000,1734375000.0,1257.98,208,0.60119,3.01240,6.421000e+15,1.284200e+16,1.712267e+16,1.467659e+16,2.2857,1.803589e+16,8.727046e+15,2.443573e+16,4174.3126,3.598,3,0.3361,1.0000,coarse,B,2.5007,4.5521,3.8722,False,512,326,0.637427,0.746589,False,347.554699,CO(3-2),1758.6987,1524.727,star,18.073,2.530,14.097,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,335.627387,337.361762,15625000.0000,1734375000.0,2358.72,1170,0.34918,1.74594,3.757394e+15,7.514788e+15,1.001972e+16,8.588330e+15,2.2857,1.055410e+16,5.106824e+15,1.429911e+16,4037.9349,3.598,4,0.6096,1.0000,coarse,B,2.8994,4.2932,3.8751,False,512,195,0.382066,0.465887,False,336.893012,CO(3-2),-8902.9875,-7718.564,star,18.683,2.616,14.573,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,337.564887,339.299262,15625000.0000,1734375000.0,2358.72,1170,0.31540,1.57704,3.393906e+15,6.787812e+15,9.050416e+15,7.757500e+15,2.2857,9.533106e+15,4.612793e+15,1.291582e+16,4061.1849,3.598,4,0.6131,1.0000,coarse,B,2.2036,5.1655,4.2078,False,512,480,0.937622,0.861598,False,337.783637,CO(3-2),-8012.3625,-6946.425,star,18.576,2.601,14.489,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,347.627387,349.361762,15625000.0000,1734375000.0,2358.72,1170,0.34052,1.70266,3.664252e+15,7.328504e+15,9.771339e+15,8.375435e+15,2.2857,1.029248e+16,4.980231e+15,1.394465e+16,4181.9349,3.598,4,0.6313,1.0000,coarse,B,3.3977,4.8410,4.3736,False,512,44,0.087719,0.054581,False,348.127387,CO(3-2),2331.3875,2021.228,star,18.040,2.526,14.071,512,20260825,False,False,
HR 2562,HR 2562,7,A002_Xcd64ec_X9149,33.9284,349.627387,351.361762,15625000.0000,1734375000.0,2358.72,1170,0.38644,1.93222,4.158282e+15,8.316565e+15,1.108875e+16,9.504647e+15,2.2857,1.168015e+16,5.651688e+15,1.582473e+16,4205.9349,3.598,4,0.6349,1.0000,coarse,B,2.8430,4.7717,4.0719,False,512,205,0.401559,0.512671,False,351.096137,CO(3-2),5300.1375,4595.025,star,17.937,2.511,13.991,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,333.512585,335.246960,15625000.0000,1734375000.0,2896.99,479,0.40118,2.62708,5.710176e+15,1.142035e+16,1.522714e+16,1.305184e+16,2.2857,1.603927e+16,7.760935e+15,2.173062e+16,4012.5573,3.598,5,0.744,1.0000,coarse,B,2.4756,4.9174,3.8655,False,512,395,0.771930,0.746589,False,334.325085,CO(3-2),-11470.9146,-9944.863,star,18.801,2.632,14.665,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb825df_X2265,34.0975,333.518613,335.252988,15625000.0000,1734375000.0,3024.00,,0.41062,2.69004,5.847022e+15,1.169404e+16,1.559206e+16,1.336462e+16,2.2857,1.642364e+16,7.946921e+15,2.225138e+16,4012.6296,3.598,5,0.7766,,coarse,B,3.2043,4.5120,4.3664,False,512,107,0.210526,0.204678,False,,CO(3-2),-12277.3869,-10644.044,star,18.801,2.632,14.665,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,335.403544,337.137919,15625000.0000,1734375000.0,2896.99,479,0.35742,2.34771,5.102935e+15,1.020587e+16,1.360783e+16,1.166386e+16,2.2857,1.433359e+16,6.935609e+15,1.941970e+16,4035.2488,3.598,5,0.7482,1.0000,coarse,B,3.2139,4.7367,4.2117,False,512,98,0.192982,0.206628,False,337.075419,CO(3-2),-8720.5806,-7560.424,star,18.695,2.617,14.582,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb825df_X2265,34.0975,335.409698,337.144073,15625000.0000,1734375000.0,3024.00,,0.35421,2.32765,5.059343e+15,1.011869e+16,1.349158e+16,1.156421e+16,2.2857,1.421113e+16,6.876354e+15,1.925379e+16,4035.3226,3.598,5,0.781,,coarse,B,3.7053,4.3351,4.1082,False,512,24,0.048733,0.019493,False,,CO(3-2),-9448.8021,-8191.765,star,18.695,2.617,14.582,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,345.547794,346.410343,244140.6250,862548828.1,2388.96,395,3.26187,21.77078,7.393835e+14,1.478767e+15,1.971689e+15,1.697393e+15,2.2957,2.085908e+15,1.009310e+15,2.826069e+15,4151.7488,3.598,215,40.63,0.9957,fine,A,4.7169,5.9033,5.9305,True,512,279,0.545809,0.682261,False,345.858341,CO(3-2),62.3410,54.047,star,18.171,2.544,14.173,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb825df_X2265,34.0975,345.554038,346.416587,244140.6250,862548828.1,2388.96,,3.13774,20.95188,7.115719e+14,1.423144e+15,1.897525e+15,1.626450e+15,2.2857,1.998726e+15,9.671256e+14,2.707952e+15,4151.8238,3.598,223,40.63,,fine,A,4.1285,6.1420,5.5866,False,512,512,1.000000,0.992203,False,,CO(3-2),545.6358,473.046,star,18.170,2.544,14.173,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb77b17_X3940,34.0975,347.511739,349.246114,15625000.0000,1734375000.0,2896.99,479,0.42155,2.82488,6.140103e+15,1.228021e+16,1.637361e+16,1.403454e+16,2.2857,1.724689e+16,8.345267e+15,2.336675e+16,4180.5471,3.598,5,0.7751,1.0000,coarse,B,3.1147,4.3767,3.8932,False,512,118,0.231969,0.187135,False,347.808614,CO(3-2),2012.6136,1744.862,star,18.046,2.526,14.076,512,20260825,False,False,
TWA 7,TWA 7,7,A002_Xb825df_X2265,34.0975,347.518019,349.252394,15625000.0000,1734375000.0,3024.00,,0.42400,2.84265,6.178736e+15,1.235747e+16,1.647663e+16,1.412283e+16,2.2857,1.735538e+16,8.397766e+15,2.351375e+16,4180.6225,3.598,5,0.8091,,coarse,B,3.1978,4.2176,4.4340,False,512,90,0.177388,0.111111,False,,CO(3-2),2675.1436,2319.251,star,18.045,2.526,14.075,512,20260825,False,False,
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,215.199158,216.933533,15625000.0000,1734375000.0,60.48,10,1.31817,6.59399,1.434325e+16,2.868650e+16,3.824867e+16,3.278459e+16,2.2857,4.028861e+16,1.949449e+16,5.458457e+16,2592.7961,3.598,2,0.01004,1.0000,coarse,B,2.6989,3.9233,3.8348,False,512,173,0.339181,0.337232,False,216.230408,SiO(5-4),-874.5921,-1207.693,star,29.096,4.073,22.695,512,20260825,False,False,
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,217.092573,218.826948,15625000.0000,1734375000.0,60.48,10,1.32570,6.63173,1.442535e+16,2.885069e+16,3.846759e+16,3.297223e+16,2.2857,4.051921e+16,1.960607e+16,5.489699e+16,2615.5171,3.598,2,0.01012,1.0000,coarse,B,2.8794,4.4825,3.8151,False,512,112,0.220273,0.315789,False,218.795698,H2CO,573.6984,,star,28.844,4.038,22.498,512,20260825,False,False,
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,229.264212,230.989310,488281.2500,1725097656.2,60.48,10,8.10674,40.55560,2.756769e+15,5.513537e+15,7.351383e+15,6.304218e+15,2.2868,7.747184e+15,3.748637e+15,1.049618e+16,2761.5211,3.598,3,0.3421,0.9995,fine,A,3.9352,5.2529,4.8134,False,512,148,0.290448,0.278752,False,230.504935,CO(2-1),-33.0653,-42.998,star,27.319,3.825,21.308,512,20260825,False,False,
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,231.592573,233.326948,15625000.0000,1734375000.0,60.48,10,1.36377,6.82258,1.484049e+16,2.968099e+16,3.957465e+16,3.392114e+16,2.2857,4.168532e+16,2.017031e+16,5.647688e+16,2789.5171,3.598,2,0.0108,1.0000,coarse,B,2.8568,4.1542,3.8213,False,512,115,0.226121,0.356725,False,232.248823,CO(2-1),1710.8234,2224.761,star,27.044,3.786,21.095,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,333.148162,334.882537,15625000.0000,1734375000.0,725.76,120,0.50168,2.50852,5.532210e+15,1.106442e+16,1.475256e+16,1.264506e+16,2.2857,1.553938e+16,7.519054e+15,2.105335e+16,4008.1842,3.598,3,0.1862,1.0000,coarse,B,3.1666,4.2849,4.0509,False,512,72,0.142300,0.103314,False,333.273162,CO(3-2),-12522.8379,-10856.841,star,18.822,2.635,14.681,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,335.043662,336.778037,15625000.0000,1734375000.0,725.76,120,0.44070,2.20360,4.859745e+15,9.719490e+15,1.295932e+16,1.110800e+16,2.2857,1.365050e+16,6.605079e+15,1.849422e+16,4030.9302,3.598,3,0.1872,1.0000,coarse,B,2.5081,4.2228,4.6760,False,512,328,0.641326,0.676413,False,335.387412,CO(3-2),-10408.5879,-9023.864,star,18.715,2.620,14.598,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,345.152801,346.877898,488281.2500,1725097656.2,725.76,120,2.73334,13.66749,9.419332e+14,1.883866e+15,2.511822e+15,2.155334e+15,2.2882,2.648666e+15,1.281612e+15,3.588515e+15,4152.1842,3.598,61,6.172,0.9989,fine,A,4.6622,5.7033,5.6055,False,512,115,0.226121,0.298246,False,346.338348,CO(3-2),542.3477,470.196,star,18.169,2.544,14.172,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,347.043662,348.778037,15625000.0000,1734375000.0,725.76,120,0.52935,2.64692,5.837443e+15,1.167489e+16,1.556651e+16,1.334274e+16,2.2857,1.639675e+16,7.933910e+15,2.221495e+16,4174.9302,3.598,3,0.1939,1.0000,coarse,B,2.4225,4.3426,4.1871,False,512,336,0.656920,0.717349,False,348.746787,CO(3-2),2950.7871,2558.224,star,18.070,2.530,14.095,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,333.150967,334.885342,15625000.0000,1734375000.0,1257.98,208,0.39753,2.02060,4.621273e+15,9.242545e+15,1.232339e+16,1.056292e+16,2.2857,1.298065e+16,6.280962e+15,1.758669e+16,4008.2178,3.598,4,0.3227,1.0000,coarse,B,2.2646,4.3953,3.6208,False,512,450,0.879142,0.863548,False,333.150967,CO(3-2),-12645.0334,-10962.780,star,18.822,2.635,14.681,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,335.046467,336.780842,15625000.0000,1734375000.0,1257.98,208,0.34602,1.75912,4.023242e+15,8.046485e+15,1.072865e+16,9.195992e+15,2.2857,1.130085e+16,5.468154e+15,1.531083e+16,4030.9638,3.598,4,0.3245,1.0000,coarse,B,2.7956,4.2641,3.9447,False,512,192,0.376218,0.419103,False,336.077717,CO(3-2),-9718.2834,-8425.396,star,18.715,2.620,14.598,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,345.155605,346.880703,488281.2500,1725097656.2,876.96,145,2.21096,11.25169,8.041728e+14,1.608346e+15,2.144461e+15,1.840110e+15,2.2882,2.261291e+15,1.094173e+15,3.063685e+15,4152.2178,3.598,69,7.457,0.9989,fine,A,4.2213,5.4654,6.0069,True,512,432,0.844055,0.812865,False,346.133633,CO(3-2),337.6326,292.715,star,18.169,2.544,14.172,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,347.046467,348.780842,15625000.0000,1734375000.0,1257.98,208,0.42026,2.13916,4.892433e+15,9.784867e+15,1.304649e+16,1.118272e+16,2.2857,1.374232e+16,6.649508e+15,1.861862e+16,4174.9638,3.598,4,0.3361,1.0000,coarse,B,2.2784,4.1810,3.8801,False,512,446,0.871345,0.945419,False,348.390217,CO(3-2),2594.2166,2249.091,star,18.070,2.530,14.094,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xfe62c1_X398,35.0098,216.068221,217.908553,488281.2500,1840332031.2,211.68,,29.13101,162.43937,1.163189e+16,2.326379e+16,3.101838e+16,2.658719e+16,2.2857,3.267270e+16,1.580937e+16,4.426623e+16,2603.8606,3.598,79,1.129,,fine,A,5.6118,5.8474,5.7226,False,512,5,0.011696,0.015595,False,,SiO(5-4),-920.0800,-1270.505,star,28.973,4.056,22.599,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xff0235_X8392,35.0098,216.071602,217.911934,488281.2500,1840332031.2,211.68,,34.45360,192.11584,1.375695e+16,2.751391e+16,3.668521e+16,3.144447e+16,2.2857,3.864176e+16,1.869762e+16,5.235335e+16,2603.9012,3.598,79,1.129,,fine,A,4.2766,5.6248,4.7952,False,512,431,0.842105,0.916179,False,,SiO(5-4),445.6054,615.320,star,28.972,4.056,22.598,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xf8f6a9_X10359,35.0098,216.091061,217.931393,488281.2500,1840332031.2,211.68,,31.66074,176.57505,1.264412e+16,2.528823e+16,3.371764e+16,2.890084e+16,2.2857,3.551592e+16,1.718512e+16,4.811834e+16,2604.1347,3.598,79,1.129,,fine,A,4.9451,5.8122,5.3031,False,512,54,0.107212,0.146199,False,,H2CO,-323.8103,,star,28.970,4.056,22.596,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,216.098099,217.938431,488281.2500,1840332031.2,211.68,21,43.71548,243.74769,1.745419e+16,3.490838e+16,4.654450e+16,3.994274e+16,2.2884,4.908519e+16,2.375090e+16,6.650252e+16,2604.2192,3.598,80,1.129,0.9988,fine,A,5.0905,5.6288,5.8331,True,512,28,0.056530,0.013645,False,217.591752,SiO(5-4),486.7517,672.138,star,28.969,4.056,22.596,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1015532_X20dc8,35.0098,216.102295,217.942627,488281.2500,1840332031.2,211.68,,39.72454,221.49315,1.586059e+16,3.172119e+16,4.229492e+16,3.625278e+16,2.2857,4.455064e+16,2.155676e+16,6.035894e+16,2604.2695,3.598,80,1.129,,fine,A,4.8067,5.6317,5.2190,False,512,122,0.239766,0.183236,False,,SiO(5-4),-280.0491,-386.710,star,28.968,4.056,22.595,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1018459_X73b0,35.0098,216.102688,217.943020,488281.2500,1840332031.2,211.68,,33.23350,185.30078,1.326894e+16,2.653789e+16,3.538385e+16,3.032902e+16,2.2857,3.727099e+16,1.803435e+16,5.049618e+16,2604.2742,3.598,79,1.129,,fine,A,4.8083,5.8307,5.4127,False,512,122,0.239766,0.323587,False,,SiO(5-4),386.3599,533.510,star,28.968,4.056,22.595,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1020da2_X78cd,35.0098,216.105778,217.946110,488281.2500,1840332031.2,181.44,,32.76104,182.66481,1.308019e+16,2.616038e+16,3.488050e+16,2.989758e+16,2.2857,3.674080e+16,1.777781e+16,4.977786e+16,2604.3113,3.598,66,0.9677,,fine,A,4.8698,5.8544,5.2962,False,512,66,0.130604,0.091618,False,,SiO(5-4),-887.8934,-1226.060,star,28.968,4.055,22.595,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xfe62c1_X398,35.0098,218.318221,220.158553,488281.2500,1840332031.2,211.68,,30.45609,170.21481,1.218867e+16,2.437735e+16,3.250313e+16,2.785983e+16,2.2857,3.423663e+16,1.656611e+16,4.638511e+16,2630.8606,3.598,79,1.141,,fine,A,4.8724,5.5977,5.1961,False,512,71,0.140351,0.241715,False,,H2CO,650.9083,,star,28.675,4.015,22.367,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xff0235_X8392,35.0098,218.321602,220.161934,488281.2500,1840332031.2,211.68,,35.57000,198.79237,1.423505e+16,2.847009e+16,3.796012e+16,3.253725e+16,2.2857,3.998466e+16,1.934742e+16,5.417277e+16,2630.9012,3.598,80,1.141,,fine,A,4.4426,5.7074,4.9625,False,512,355,0.693957,0.754386,False,,13CO(2-1),-323.9805,-440.687,star,28.675,4.014,22.366,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xf8f6a9_X10359,35.0098,218.341061,220.181393,488281.2500,1840332031.2,211.68,,33.17633,185.44942,1.327959e+16,2.655918e+16,3.541223e+16,3.035334e+16,2.2857,3.730089e+16,1.804882e+16,5.053669e+16,2631.1347,3.598,79,1.141,,fine,A,5.2889,6.0317,5.5592,False,512,18,0.037037,0.003899,False,,H2CO,449.1389,,star,28.672,4.014,22.364,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,218.348099,220.188431,488281.2500,1840332031.2,211.68,21,45.24133,252.82924,1.810450e+16,3.620899e+16,4.827865e+16,4.143196e+16,2.2885,5.091527e+16,2.463642e+16,6.898198e+16,2631.2192,3.598,81,1.141,0.9988,fine,A,5.0243,6.2819,5.5227,False,512,40,0.079922,0.132554,False,218.766556,H2CO,544.5564,,star,28.671,4.014,22.364,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1015532_X20dc8,35.0098,218.352295,220.192627,488281.2500,1840332031.2,211.68,,40.43040,225.94148,1.617913e+16,3.235826e+16,4.314434e+16,3.698086e+16,2.2857,4.544537e+16,2.198970e+16,6.157115e+16,2631.2695,3.598,80,1.141,,fine,A,4.7440,6.0045,5.2573,False,512,164,0.321637,0.284600,False,,13CO(2-1),-227.3694,-309.274,star,28.671,4.014,22.363,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1018459_X73b0,35.0098,218.352688,220.193020,488281.2500,1840332031.2,211.68,,33.98849,189.94135,1.360124e+16,2.720249e+16,3.626999e+16,3.108856e+16,2.2857,3.820439e+16,1.848599e+16,5.176078e+16,2631.2742,3.598,80,1.141,,fine,A,4.9965,5.5505,5.5013,False,512,35,0.070175,0.076023,False,,C18O(2-1),-354.2847,-483.749,star,28.671,4.014,22.363,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1020da2_X78cd,35.0098,218.355778,220.196110,488281.2500,1840332031.2,181.44,,33.83961,189.10761,1.354154e+16,2.708308e+16,3.611078e+16,3.095210e+16,2.2857,3.803669e+16,1.840485e+16,5.153358e+16,2631.3113,3.598,67,0.9778,,fine,A,4.3141,5.6241,4.7722,False,512,398,0.777778,0.902534,False,,C18O(2-1),-348.2645,-475.529,star,28.670,4.014,22.363,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xfe62c1_X398,35.0098,230.292452,230.752657,244140.6250,460205078.1,211.68,,51.17120,289.37053,1.036057e+16,2.072113e+16,2.762817e+16,2.368129e+16,2.2857,2.910168e+16,1.408146e+16,3.942808e+16,2766.2707,3.598,165,2.398,,fine,A,4.4889,11.2234,5.5292,False,512,375,0.732943,0.697856,False,,CO(2-1),-132.2664,-172.000,star,27.272,3.818,21.272,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xff0235_X8392,35.0098,230.295833,230.756038,244140.6250,460205078.1,211.68,,58.72259,332.06701,1.188926e+16,2.377852e+16,3.170470e+16,2.717545e+16,2.2857,3.339561e+16,1.615917e+16,4.524567e+16,2766.3112,3.598,167,2.399,,fine,A,4.9442,12.5678,5.7985,False,512,176,0.345029,0.419103,False,,CO(2-1),-15.8486,-20.610,star,27.271,3.818,21.272,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xf8f6a9_X10359,35.0098,230.315292,230.775497,244140.6250,460205078.1,211.68,,56.26570,318.23921,1.139417e+16,2.278835e+16,3.038446e+16,2.604383e+16,2.2857,3.200497e+16,1.548627e+16,4.336157e+16,2766.5447,3.598,165,2.399,,fine,A,4.6858,12.0345,5.2610,False,512,290,0.567251,0.415205,False,,CO(2-1),-31.5455,-41.022,star,27.269,3.818,21.270,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,230.322331,230.782536,244140.6250,460205078.1,211.68,21,73.90483,417.89411,1.496220e+16,2.992439e+16,3.989919e+16,3.438351e+16,2.2980,4.225351e+16,2.044525e+16,5.724669e+16,2766.6292,3.598,168,2.399,0.9946,fine,A,4.7124,11.6167,5.0572,False,512,247,0.483431,0.438596,False,230.659733,CO(2-1),121.7333,158.302,star,27.268,3.818,21.269,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1015532_X20dc8,35.0098,230.326526,230.786731,244140.6250,460205078.1,201.60,,68.79352,388.98821,1.392726e+16,2.785451e+16,3.713935e+16,3.183373e+16,2.2857,3.912012e+16,1.892909e+16,5.300145e+16,2766.6795,3.598,167,2.285,,fine,A,5.0743,12.9283,5.4364,False,512,113,0.222222,0.181287,False,,CO(2-1),-4.4425,-5.777,star,27.268,3.817,21.269,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1018459_X73b0,35.0098,230.326920,230.787125,244140.6250,460205078.1,211.68,,56.69676,320.58770,1.147826e+16,2.295652e+16,3.060869e+16,2.623602e+16,2.2857,3.224115e+16,1.560056e+16,4.368156e+16,2766.6843,3.598,166,2.399,,fine,A,4.8055,13.3435,5.1290,False,512,205,0.401559,0.397661,False,,CO(2-1),36.7223,47.754,star,27.268,3.817,21.269,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1020da2_X78cd,35.0098,230.330010,230.790215,244140.6250,460205078.1,181.44,,55.95351,316.38179,1.132767e+16,2.265534e+16,3.020712e+16,2.589182e+16,2.2857,3.181817e+16,1.539589e+16,4.310849e+16,2766.7214,3.598,139,2.056,,fine,A,4.7319,11.8337,5.1487,False,512,210,0.411306,0.399610,False,,CO(2-1),59.5881,77.489,star,27.267,3.817,21.268,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xfe62c1_X398,35.0098,230.774874,231.235079,244140.6250,460205078.1,211.68,,42.12468,238.33583,8.533329e+15,1.706666e+16,2.275554e+16,1.950475e+16,2.2857,2.396917e+16,1.159799e+16,3.247436e+16,2772.0597,3.598,165,2.403,,fine,A,4.2705,5.7290,4.9560,False,512,457,0.892788,0.945419,False,,CO(2-1),536.4348,697.582,star,27.215,3.810,21.227,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xff0235_X8392,35.0098,230.778255,231.238460,244140.6250,460205078.1,211.68,,50.44964,285.43189,1.021955e+16,2.043909e+16,2.725212e+16,2.335896e+16,2.2857,2.870557e+16,1.388979e+16,3.889142e+16,2772.1003,3.598,167,2.404,,fine,A,4.1693,5.7307,5.2778,False,512,477,0.931774,0.962963,False,,CO(2-1),511.2510,664.833,star,27.214,3.810,21.227,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xf8f6a9_X10359,35.0098,230.797714,231.257919,244140.6250,460205078.1,211.68,,46.00711,260.35099,9.321555e+15,1.864311e+16,2.485748e+16,2.130641e+16,2.2857,2.618321e+16,1.266930e+16,3.547403e+16,2772.3338,3.598,166,2.404,,fine,A,4.6182,5.6770,5.2644,False,512,213,0.417154,0.485380,False,,CO(2-1),523.1420,680.296,star,27.212,3.810,21.225,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,230.804753,231.264958,244140.6250,460205078.1,211.68,21,63.28370,358.02153,1.281853e+16,2.563706e+16,3.418275e+16,2.945797e+16,2.2981,3.620057e+16,1.751641e+16,4.904594e+16,2772.4183,3.598,168,2.404,0.9946,fine,A,5.0862,5.6679,5.3116,False,512,44,0.087719,0.122807,False,230.972966,CO(2-1),434.9657,565.631,star,27.211,3.810,21.225,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1015532_X20dc8,35.0098,230.808948,231.269153,244140.6250,460205078.1,201.60,,58.22909,329.42207,1.179456e+16,2.358912e+16,3.145217e+16,2.695900e+16,2.2857,3.312961e+16,1.603046e+16,4.488528e+16,2772.4686,3.598,168,2.289,,fine,A,5.1089,5.7345,5.1797,False,512,27,0.054581,0.035088,False,,CO(2-1),700.6356,911.109,star,27.211,3.809,21.224,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1018459_X73b0,35.0098,230.809341,231.269546,244140.6250,460205078.1,211.68,,48.21840,272.78796,9.766846e+15,1.953369e+16,2.604492e+16,2.232422e+16,2.2857,2.743399e+16,1.327451e+16,3.716863e+16,2772.4733,3.598,167,2.404,,fine,A,4.5392,5.7974,5.2952,False,512,273,0.534113,0.625731,False,,CO(2-1),560.6480,729.069,star,27.211,3.809,21.224,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1020da2_X78cd,35.0098,230.812432,231.272637,244140.6250,460205078.1,181.44,,47.46676,268.53291,9.614499e+15,1.922900e+16,2.563866e+16,2.197600e+16,2.2857,2.700606e+16,1.306745e+16,3.658885e+16,2772.5104,3.598,139,2.06,,fine,A,4.6874,6.2519,5.0862,False,512,146,0.286550,0.235867,False,,CO(2-1),689.2268,896.273,star,27.210,3.809,21.224,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xfe62c1_X398,35.0098,232.568217,234.408549,488281.2500,1840332031.2,211.68,,30.76996,174.55813,1.249969e+16,2.499938e+16,3.333250e+16,2.857072e+16,2.2857,3.511024e+16,1.698882e+16,4.756871e+16,2801.8606,3.598,84,1.215,,fine,A,5.2217,5.8301,5.4126,False,512,11,0.023392,0.031189,False,,CO(2-1),2320.2561,3017.269,star,26.925,3.770,21.002,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_Xff0235_X8392,35.0098,232.571598,234.411930,488281.2500,1840332031.2,211.68,,37.49567,212.70895,1.523158e+16,3.046316e+16,4.061754e+16,3.481503e+16,2.2857,4.278381e+16,2.070184e+16,5.796516e+16,2801.9012,3.598,85,1.215,,fine,A,4.6809,5.6293,5.3708,False,512,163,0.319688,0.409357,False,,CO(2-1),3137.6016,4080.149,star,26.925,3.769,21.001,512,20260825,False,False,
