window,target,band,chanw_Hz,n_int,n_chan,span_s,n_drift,pb_arcsec,array,amp_sigma,realisation,inj_flux_Jy,inj_chan,inj_drift_Hz_s,rec_snr,rec_chan,rec_drift_Hz_s,global_max_snr,drift_matched,detected
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,12,10,0.0807916486575635,210,1527.8536,9.363,210,1527.8536,20.863,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,12,11,0.0892187955693515,205,-3826.4635,14.141,205,-3826.4635,20.887,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,12,12,0.09054355441215158,154,259.7259,18.927,154,1443.3117,20.681,False,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,12,13,0.09004986634964737,239,2485.9945,11.265,239,2485.9945,20.705,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,12,14,0.08891688137088163,86,2683.2588,12.596,86,2683.2588,20.887,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,12,15,0.07888684094980698,299,-2389.252,12.471,299,-2389.252,20.895,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,0,0.1091375629398914,237,-1656.556,15.746,237,-1656.556,20.895,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,1,0.1146136839907327,202,2401.4527,14.614,202,2401.4527,20.691,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,2,0.10881755987000596,225,-3572.8379,13.679,225,-3572.8379,20.895,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,3,0.11196078886179493,127,-2755.6,18.577,127,-1346.5692,20.873,False,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,4,0.11185875412588436,312,3866.8447,15.73,312,3866.8447,20.895,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,5,0.11112422650621918,330,-1290.208,14.292,330,-1290.208,20.895,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,6,0.10867142294118072,190,-3572.8379,14.49,190,-3572.8379,20.881,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,7,0.11308320012961832,209,344.2677,14.794,209,344.2677,20.693,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,8,0.10310195792021502,305,-1290.208,16.164,305,-1290.208,20.895,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,9,0.10209010966408397,69,1950.5628,11.529,69,1950.5628,20.895,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,10,0.11154787844420516,91,1443.3117,14.075,91,1443.3117,20.826,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,11,0.10896095892043785,117,2063.2853,18.855,117,-2361.0714,20.831,False,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,12,0.11285168853780718,102,-3403.7542,18.048,103,-3826.4635,20.998,False,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,13,0.11492754310786543,92,626.0739,14.877,92,626.0739,20.798,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,14,0.10751835344241183,240,1696.9373,14.994,240,1696.9373,20.884,True,True
A002_X1207c39_X9417_spw1,HD_69830_B7,7,244140.625,480,442,4331.7,275,19.6,12m,15,15,0.1108323216379223,255,3105.9681,14.735,255,3105.9681,20.869,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,0,0.20078761022510572,960,3897.7609,3.779,961,4151.2123,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,1,0.153533823074965,1041,-2375.1617,8.738,1040,286.0782,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,2,0.18934945849121684,817,-410.9132,3.389,816,1236.521,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,3,0.17121911969874745,521,-1931.6217,6.581,521,1870.1496,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,4,0.20375118036670248,582,1870.1496,2.596,582,1870.1496,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,5,0.17731514657035075,157,666.2553,2.716,157,666.2553,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,6,0.1621170999932175,1376,2123.601,3.768,1375,2313.6895,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,7,0.18125564749877837,90,-2121.7103,8.09,89,856.3439,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,8,0.16055068032092537,1184,-791.0903,6.92,1183,-3705.7816,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,9,0.15240567212153958,1474,1363.2467,4.401,1473,-4022.5959,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,10,0.154066433927879,908,-3579.0559,3.488,907,-3959.233,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,11,0.1820721005569157,445,2186.9638,3.441,445,-2248.436,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,12,0.17501072702008474,459,-1297.9931,6.768,459,3454.2209,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,13,0.17718830607520988,828,3644.3095,2.92,827,-4022.5959,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,14,0.1708089266918907,1656,-3959.233,3.37,1656,-3959.233,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,3,15,0.17239850995058295,1541,2820.5924,3.56,1541,2820.5924,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,0,0.24990420891824125,1221,-1551.4446,2.365,1221,-1424.7189,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,1,0.23700458106391092,1607,-3642.4187,2.935,1607,-3642.4187,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,2,0.2082041448842113,907,-3388.9673,4.074,907,-3388.9673,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,3,0.25447698079357545,1813,2186.9638,5.037,1813,1046.4325,13.275,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,4,0.26651571625684256,1728,2060.2381,3.136,1728,2060.2381,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,5,0.24884843238451562,382,-3072.1531,3.615,381,-474.276,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,6,0.19916853471349164,1192,-2945.4274,6.537,1192,-2945.4274,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,7,0.2562969855526742,117,-1678.1703,7.321,117,-2945.4274,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,8,0.2648347297487924,204,539.5296,3.137,204,792.981,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,9,0.2582406157609021,554,2883.9552,5.343,555,-2691.9759,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,10,0.24248721387309655,1200,-3325.6045,4.203,1200,-3325.6045,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,11,0.1924858677535563,921,666.2553,5.544,921,602.8925,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,12,0.22256744569757736,1583,-1234.6303,4.702,1583,-1234.6303,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,13,0.23296314316096522,713,-1741.5331,2.946,713,-1741.5331,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,14,0.2177133603161814,271,-1614.8074,4.447,271,-1614.8074,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,4,15,0.24138929131999806,1015,3200.7695,11.499,1015,-1361.356,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,0,0.3044368436845944,508,1616.6981,6.812,507,-2882.0645,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,1,0.30506034036488316,1021,-1994.9845,11.226,1021,-2185.0731,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,2,0.29902321362730094,452,-3705.7816,6.201,453,4151.2123,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,3,0.3114308131622122,1490,-917.816,5.179,1490,-917.816,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,4,0.3218030162262814,1271,2503.7781,6.716,1272,3074.0438,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,5,0.29850366342839496,226,2567.1409,4.089,226,2567.1409,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,6,0.27682246322381565,388,-537.6389,3.755,388,-601.0018,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,7,0.2961394716719074,1303,1806.7867,5.751,1303,1806.7867,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,8,0.26034705236276773,767,2630.5038,4.805,767,2630.5038,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,9,0.28279281656289923,622,-2565.2502,2.723,623,-2691.9759,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,10,0.15686489040871757,533,1363.2467,5.657,534,1109.7953,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,11,0.25970543574461896,1380,4151.2123,4.995,1380,4151.2123,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,12,0.2834338368082528,1553,2883.9552,4.454,1553,2883.9552,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,13,0.2591493715119656,1078,-2121.7103,5.194,1078,-2121.7103,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,14,0.24106298483966201,504,-2628.6131,11.128,504,-2501.8874,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,5,15,0.29629230220242925,1275,3580.9466,7.244,1275,2250.3267,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,0,0.33409010688150187,1717,3707.6723,7.42,1717,3707.6723,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,1,0.35010351261409334,1742,-1931.6217,4.637,1742,-1931.6217,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,2,0.36180582300734193,1477,4024.4866,4.952,1477,4024.4866,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,3,0.403966485936441,534,-3388.9673,7.164,534,-3325.6045,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,4,0.32076299632278504,267,-4085.9587,6.727,267,-4085.9587,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,5,0.2724564219850414,258,3200.7695,7.788,258,3137.4066,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,6,0.38035415337333567,1201,-3832.5073,5.971,1201,-3832.5073,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,7,0.32864142448678335,1122,3517.5838,4.693,1122,3644.3095,13.385,False,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,8,0.3634640377747286,1187,-474.276,4.731,1187,-474.276,13.385,True,False
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,9,0.34618961045136476,656,3771.0352,6.866,656,3771.0352,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,10,0.38264710532091273,825,-2945.4274,6.307,825,-2945.4274,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,11,0.3796939187443732,1465,-2628.6131,5.928,1465,-2628.6131,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,12,0.33951052437879037,806,-2628.6131,5.782,806,-2628.6131,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,13,0.28715961382295413,1464,-1424.7189,10.472,1464,-1424.7189,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,14,0.361289447518771,1525,-2882.0645,5.183,1525,-2882.0645,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,6,15,0.3607707053621022,1018,2313.6895,10.823,1017,-1614.8074,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,0,0.43891485564937477,827,32.6268,6.42,827,-30.7361,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,1,0.419212223590186,1246,792.981,6.151,1246,792.981,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,2,0.38275123431922903,1311,3771.0352,9.57,1311,3771.0352,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,3,0.43906590694560577,1264,983.0696,7.946,1264,983.0696,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,4,0.4429948544211973,1559,-1614.8074,7.061,1559,-1614.8074,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,5,0.4062884852026248,97,2630.5038,7.487,97,2630.5038,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,6,0.41310254052720385,1647,1806.7867,7.43,1647,1806.7867,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,7,0.3921627582493219,112,3200.7695,7.103,113,-2375.1617,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,8,0.4205406885622858,1170,1236.521,7.95,1171,286.0782,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,9,0.45456934734959464,574,-2882.0645,7.319,574,-2882.0645,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,10,0.45994576817561067,302,-854.4532,6.209,302,-854.4532,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,11,0.41972337741855187,1697,3454.2209,6.783,1697,3454.2209,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,12,0.4184237230578667,1579,-4085.9587,6.823,1579,-4085.9587,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,13,0.4417948076112652,1572,-3895.8702,6.06,1572,-3895.8702,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,14,0.44063357668951747,1626,-157.4618,7.35,1626,-157.4618,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,7,15,0.4675908317627315,1736,-2945.4274,5.721,1736,-2945.4274,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,0,0.47363126547481316,340,95.9896,8.659,340,95.9896,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,1,0.5382163521183859,186,-2185.0731,8.375,186,-2185.0731,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,2,0.5619549780013683,1751,1426.6096,7.798,1751,1426.6096,13.335,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,3,0.5144847901281532,73,-284.1875,8.114,73,-284.1875,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,4,0.5149969800380008,1220,-2121.7103,7.456,1220,-2121.7103,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,5,0.4464289627274319,1662,539.5296,7.122,1662,539.5296,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,6,0.5117839653036983,287,-2818.7016,7.042,287,-2818.7016,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,7,0.5613239166454709,437,1173.1582,7.628,437,1173.1582,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,8,0.4351097863888954,952,2693.8667,5.422,952,2693.8667,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,9,0.45036610923897263,1302,-2311.7988,7.931,1302,-2311.7988,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,10,0.5334060040476388,468,-1488.0817,8.748,468,-1488.0817,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,11,0.49909979033235613,798,-3959.233,7.258,798,-3959.233,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,12,0.4873436533747495,571,1743.4238,6.043,571,1743.4238,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,13,0.5084539017653082,741,2693.8667,9.397,741,2693.8667,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,14,0.5218882444925269,1707,-2818.7016,7.762,1707,-2818.7016,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,8,15,0.4970019544244832,168,1870.1496,8.583,168,1870.1496,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,10,0,0.6237245710114824,459,3264.1323,9.917,459,3390.8581,13.385,False,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,10,1,0.5687571436848219,654,-2311.7988,10.832,654,-2311.7988,13.385,True,True
A002_Xc6141c_X3af0_spw0,HR_1010__Gaia_DR3_4722135642226902656__B7,7,488281.25,135,1886,3853.1,132,18.2,12m,10,2,0.583196226211844,1295,-791.0903,9.794,1295,-791.0903,13.385,True,True
