trial,target,window,band,chanw_Hz,klass,n_int,n_chan,inj_chan,amp_sigma,dwell,realisation,sigma_per_int,recovered_snr,peak_chan,detected
822,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,6,0.1,0,0.0044804366884811314,19.23611571376308,64,True
823,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,6,0.1,1,0.0044804366884811314,19.881171130529665,64,True
824,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,6,0.1,2,0.0044804366884811314,19.15148054806833,64,True
825,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,6,0.1,3,0.0044804366884811314,19.694127835753434,64,True
826,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,6,0.1,4,0.0044804366884811314,19.368960221389077,64,True
827,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,6,0.1,5,0.0044804366884811314,20.150085443946118,64,True
828,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,1.0,0,0.0044804366884811314,243.64144639588974,64,True
829,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,1.0,1,0.0044804366884811314,243.64144639588974,64,True
830,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,1.0,2,0.0044804366884811314,243.64144639588974,64,True
831,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,1.0,3,0.0044804366884811314,243.64144639588974,64,True
832,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,1.0,4,0.0044804366884811314,243.64144639588974,64,True
833,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,1.0,5,0.0044804366884811314,243.64144639588974,64,True
834,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.75,0,0.0044804366884811314,180.1913408896413,64,True
835,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.75,1,0.0044804366884811314,177.88655836242697,64,True
836,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.75,2,0.0044804366884811314,178.3287288904936,64,True
837,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.75,3,0.0044804366884811314,180.06771856274784,64,True
838,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.75,4,0.0044804366884811314,179.53201272524177,64,True
839,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.75,5,0.0044804366884811314,179.26606031529695,64,True
840,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.5,0,0.0044804366884811314,127.6567763633611,64,True
841,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.5,1,0.0044804366884811314,127.92272486589854,64,True
842,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.5,2,0.0044804366884811314,125.35565487123843,64,True
843,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.5,3,0.0044804366884811314,128.48367524700572,64,True
844,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.5,4,0.0044804366884811314,126.4325624188183,64,True
845,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.5,5,0.0044804366884811314,126.3519580618185,64,True
846,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.4,0,0.0044804366884811314,104.98809679431295,64,True
847,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.4,1,0.0044804366884811314,107.03893183655717,64,True
848,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.4,2,0.0044804366884811314,108.38354798495405,64,True
849,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.4,3,0.0044804366884811314,105.75732511261928,64,True
850,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.4,4,0.0044804366884811314,105.92446278053883,64,True
851,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.4,5,0.0044804366884811314,110.26563286299319,64,True
852,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.25,0,0.0044804366884811314,65.88016081796658,64,True
853,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.25,1,0.0044804366884811314,67.13067586048112,64,True
854,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.25,2,0.0044804366884811314,66.05283968681545,64,True
855,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.25,3,0.0044804366884811314,66.86439953244466,64,True
856,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.25,4,0.0044804366884811314,67.1234386239686,64,True
857,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.25,5,0.0044804366884811314,68.28163318162166,64,True
858,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.1,0,0.0044804366884811314,25.384432946280935,64,True
859,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.1,1,0.0044804366884811314,26.959381259878214,64,True
860,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.1,2,0.0044804366884811314,25.8748655625808,64,True
861,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.1,3,0.0044804366884811314,25.805006650598532,64,True
862,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.1,4,0.0044804366884811314,25.76043752414249,64,True
863,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,8,0.1,5,0.0044804366884811314,26.544789895252872,64,True
864,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,1.0,0,0.0044804366884811314,304.2870200487289,64,True
865,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,1.0,1,0.0044804366884811314,304.2870200487289,64,True
866,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,1.0,2,0.0044804366884811314,304.2870200487289,64,True
867,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,1.0,3,0.0044804366884811314,304.2870200487289,64,True
868,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,1.0,4,0.0044804366884811314,304.2870200487289,64,True
869,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,1.0,5,0.0044804366884811314,304.2870200487289,64,True
870,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.75,0,0.0044804366884811314,224.30280409592675,64,True
871,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.75,1,0.0044804366884811314,222.24834516192675,64,True
872,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.75,2,0.0044804366884811314,222.13806138913398,64,True
873,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.75,3,0.0044804366884811314,224.54687659440185,64,True
874,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.75,4,0.0044804366884811314,224.71166046729044,64,True
875,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.75,5,0.0044804366884811314,222.42518632275923,64,True
876,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.5,0,0.0044804366884811314,158.26998617428234,64,True
877,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.5,1,0.0044804366884811314,158.19312542551643,64,True
878,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.5,2,0.0044804366884811314,160.64210274284767,64,True
879,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.5,3,0.0044804366884811314,162.64172750082804,64,True
880,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.5,4,0.0044804366884811314,162.25496244785396,64,True
881,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.5,5,0.0044804366884811314,157.15043513253522,64,True
882,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.4,0,0.0044804366884811314,130.44278253817635,64,True
883,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.4,1,0.0044804366884811314,132.0155931132358,64,True
884,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.4,2,0.0044804366884811314,134.06217120212776,64,True
885,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.4,3,0.0044804366884811314,131.4612579008267,64,True
886,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.4,4,0.0044804366884811314,131.95913218208426,64,True
887,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.4,5,0.0044804366884811314,132.95132360599553,64,True
888,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.25,0,0.0044804366884811314,83.29488715874999,64,True
889,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.25,1,0.0044804366884811314,81.02231763472524,64,True
890,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.25,2,0.0044804366884811314,81.76540598117987,64,True
891,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.25,3,0.0044804366884811314,83.21218762183344,64,True
892,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.25,4,0.0044804366884811314,81.77323372649244,64,True
893,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.25,5,0.0044804366884811314,79.85752232000502,64,True
894,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.1,0,0.0044804366884811314,32.58015347362197,64,True
895,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.1,1,0.0044804366884811314,32.8248056577064,64,True
896,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.1,2,0.0044804366884811314,32.21522753341747,64,True
897,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.1,3,0.0044804366884811314,30.92644306441365,64,True
898,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.1,4,0.0044804366884811314,32.33067544205846,64,True
899,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,10,0.1,5,0.0044804366884811314,31.80853360382518,64,True
900,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,1.0,0,0.0044804366884811314,455.90095418082643,64,True
901,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,1.0,1,0.0044804366884811314,455.90095418082643,64,True
902,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,1.0,2,0.0044804366884811314,455.90095418082643,64,True
903,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,1.0,3,0.0044804366884811314,455.90095418082643,64,True
904,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,1.0,4,0.0044804366884811314,455.90095418082643,64,True
905,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,1.0,5,0.0044804366884811314,455.90095418082643,64,True
906,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.75,0,0.0044804366884811314,334.32545077345986,64,True
907,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.75,1,0.0044804366884811314,333.2516806709823,64,True
908,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.75,2,0.0044804366884811314,332.6975926888569,64,True
909,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.75,3,0.0044804366884811314,333.89780206846103,64,True
910,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.75,4,0.0044804366884811314,334.79244363612395,64,True
911,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.75,5,0.0044804366884811314,334.52583105228877,64,True
912,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.5,0,0.0044804366884811314,237.54505549994008,64,True
913,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.5,1,0.0044804366884811314,241.32124798215204,64,True
914,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.5,2,0.0044804366884811314,245.26650815443517,64,True
915,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.5,3,0.0044804366884811314,236.18452259388246,64,True
916,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.5,4,0.0044804366884811314,235.08658936869492,64,True
917,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.5,5,0.0044804366884811314,237.58719371344782,64,True
918,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.4,0,0.0044804366884811314,192.3266809395736,64,True
919,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.4,1,0.0044804366884811314,198.64854540113592,64,True
920,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.4,2,0.0044804366884811314,198.2775347431547,64,True
921,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.4,3,0.0044804366884811314,204.97143578311946,64,True
922,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.4,4,0.0044804366884811314,201.79108062020126,64,True
923,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.4,5,0.0044804366884811314,197.62780255118946,64,True
924,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.25,0,0.0044804366884811314,123.63244423186484,64,True
925,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.25,1,0.0044804366884811314,120.97090087934934,64,True
926,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.25,2,0.0044804366884811314,123.60450821048654,64,True
927,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.25,3,0.0044804366884811314,123.43652317530305,64,True
928,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.25,4,0.0044804366884811314,124.85055630124475,64,True
929,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.25,5,0.0044804366884811314,124.66297790749908,64,True
930,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.1,0,0.0044804366884811314,47.14457385624579,64,True
931,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.1,1,0.0044804366884811314,46.76062608365079,64,True
932,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.1,2,0.0044804366884811314,48.1828624004881,64,True
933,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.1,3,0.0044804366884811314,46.65528959358135,64,True
934,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.1,4,0.0044804366884811314,47.41629598678095,64,True
935,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,15,0.1,5,0.0044804366884811314,47.67529164499774,64,True
936,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,1.0,0,0.0044804366884811314,607.5148883129256,64,True
937,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,1.0,1,0.0044804366884811314,607.5148883129256,64,True
938,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,1.0,2,0.0044804366884811314,607.5148883129256,64,True
939,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,1.0,3,0.0044804366884811314,607.5148883129256,64,True
940,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,1.0,4,0.0044804366884811314,607.5148883129256,64,True
941,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,1.0,5,0.0044804366884811314,607.5148883129256,64,True
942,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.75,0,0.0044804366884811314,446.06713104744193,64,True
943,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.75,1,0.0044804366884811314,446.0981595549395,64,True
944,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.75,2,0.0044804366884811314,444.57715158747993,64,True
945,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.75,3,0.0044804366884811314,448.7174279826835,64,True
946,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.75,4,0.0044804366884811314,447.8807229329534,64,True
947,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.75,5,0.0044804366884811314,445.2477165610656,64,True
948,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.5,0,0.0044804366884811314,318.1156249111042,64,True
949,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.5,1,0.0044804366884811314,317.79362070079014,64,True
950,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.5,2,0.0044804366884811314,314.4597148860134,64,True
951,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.5,3,0.0044804366884811314,313.52579589222364,64,True
952,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.5,4,0.0044804366884811314,319.6029806629556,64,True
953,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.5,5,0.0044804366884811314,310.7043792186476,64,True
954,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.4,0,0.0044804366884811314,265.5775426231984,64,True
955,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.4,1,0.0044804366884811314,268.41031671833923,64,True
956,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.4,2,0.0044804366884811314,268.7944741045869,64,True
957,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.4,3,0.0044804366884811314,271.52545494117555,64,True
958,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.4,4,0.0044804366884811314,270.9046722164861,64,True
959,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.4,5,0.0044804366884811314,263.17612638419473,64,True
960,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.25,0,0.0044804366884811314,166.46873754019202,64,True
961,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.25,1,0.0044804366884811314,162.18446648478766,64,True
962,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.25,2,0.0044804366884811314,160.5532442980802,64,True
963,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.25,3,0.0044804366884811314,165.10544602639942,64,True
964,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.25,4,0.0044804366884811314,162.3609409151253,64,True
965,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.25,5,0.0044804366884811314,165.68195054046808,64,True
966,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.1,0,0.0044804366884811314,64.16320663817727,64,True
967,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.1,1,0.0044804366884811314,64.396397111862,64,True
968,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.1,2,0.0044804366884811314,63.171903175581,64,True
969,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.1,3,0.0044804366884811314,61.751634879943836,64,True
970,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.1,4,0.0044804366884811314,65.44535846157801,64,True
971,LP__349-25_B3,A002_Xb9a2bb_X1899_spw17,3,15625000.0,coarse,1314,128,64,20,0.1,5,0.0044804366884811314,63.20985173692062,64,True
972,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,1.0,0,0.004482555191579741,67.6438507432859,64,True
973,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,1.0,1,0.004482555191579741,67.6438507432859,64,True
974,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,1.0,2,0.004482555191579741,67.6438507432859,64,True
975,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,1.0,3,0.004482555191579741,67.6438507432859,64,True
976,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,1.0,4,0.004482555191579741,67.6438507432859,64,True
977,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,1.0,5,0.004482555191579741,67.6438507432859,64,True
978,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.75,0,0.004482555191579741,50.73527466843839,64,True
979,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.75,1,0.004482555191579741,50.56039362799965,64,True
980,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.75,2,0.004482555191579741,50.74238931046027,64,True
981,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.75,3,0.004482555191579741,50.534221319906855,64,True
982,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.75,4,0.004482555191579741,50.38129372718857,64,True
983,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.75,5,0.004482555191579741,50.64325643449722,64,True
984,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.5,0,0.004482555191579741,32.55769654746374,64,True
985,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.5,1,0.004482555191579741,33.04838114612299,64,True
986,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.5,2,0.004482555191579741,32.70364628356627,64,True
987,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.5,3,0.004482555191579741,32.593012881581956,64,True
988,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.5,4,0.004482555191579741,32.51956575460114,64,True
989,_gam_Lep_B6,A002_Xd28a9e_Xbcdf_spw2,6,15625000.0,coarse,1314,128,64,2,0.5,5,0.004482555191579741,32.93542936483103,64,True
