star_name,system_id,band,eb,dist_pc,flo_GHz,fhi_GHz,chanw_Hz,bandwidth_Hz,on_source_s,n_int,rms_mJy,smin_mJy,eirp_nominal_W,eirp_hanning_centred_W,eirp_hanning_worst_W,drift_max_Hz_s,a_max_m_s2,n_drift_trials,eta_drift,eta_smear,resolution_class,search_class,star_snr,ctrl_max_snr,n_ctrl,n_ctrl_ge_star,p_rank_addone,f_cross_GHz,nearest_line,line_offset_MHz,line_offset_kms,ring_centre,theta_pb_arcsec,r_in_arcsec,r_out_arcsec,n_control,ring_seed,crossing,stage1_flag,disposition
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,229.264212,230.989310,488281.2500,1725097656.2,60.48,10,8.10674,40.55560,2.756769e+15,5.513537e+15,7.351383e+15,2761.5211,3.598,3,0.3421,0.9995,fine,A,3.9352,5.2529,512,148,0.290448,230.504935,CO(2-1),-33.0653,-42.998,star,27.319,3.825,21.308,512,20260825,False,False,
WD 0407-179,WD 0407179,6,A002_Xb25e1a_Xed74,34.1102,231.592573,233.326948,15625000.0000,1734375000.0,60.48,10,1.36377,6.82258,1.484049e+16,2.968099e+16,3.957465e+16,2789.5171,3.598,2,0.0108,1.0000,coarse,B,2.8568,4.1542,512,115,0.226121,232.248823,CO(2-1),1710.8234,2224.761,star,27.044,3.786,21.095,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,333.148162,334.882537,15625000.0000,1734375000.0,725.76,120,0.50168,2.50852,5.532210e+15,1.106442e+16,1.475256e+16,4008.1842,3.598,3,0.1862,1.0000,coarse,B,3.1666,4.2849,512,72,0.142300,333.273162,CO(3-2),-12522.8379,-10856.841,star,18.822,2.635,14.681,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,335.043662,336.778037,15625000.0000,1734375000.0,725.76,120,0.44070,2.20360,4.859745e+15,9.719490e+15,1.295932e+16,4030.9302,3.598,3,0.1872,1.0000,coarse,B,2.5081,4.2228,512,328,0.641326,335.387412,CO(3-2),-10408.5879,-9023.864,star,18.715,2.620,14.598,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,345.152801,346.877898,488281.2500,1725097656.2,725.76,120,2.73334,13.66749,9.419332e+14,1.883866e+15,2.511822e+15,4152.1842,3.598,61,6.172,0.9989,fine,A,4.6622,5.7033,512,115,0.226121,346.338348,CO(3-2),542.3477,470.196,star,18.169,2.544,14.172,512,20260825,False,False,
UCAC3 176-23654,UCAC3 176-23654,7,A002_Xd12f5c_Xd7c6,34.3459,347.043662,348.778037,15625000.0000,1734375000.0,725.76,120,0.52935,2.64692,5.837443e+15,1.167489e+16,1.556651e+16,4174.9302,3.598,3,0.1939,1.0000,coarse,B,2.4225,4.3426,512,336,0.656920,348.746787,CO(3-2),2950.7871,2558.224,star,18.070,2.530,14.095,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,333.150967,334.885342,15625000.0000,1734375000.0,1257.98,208,0.39753,2.02060,4.621273e+15,9.242545e+15,1.232339e+16,4008.2178,3.598,4,0.3227,1.0000,coarse,B,2.2646,4.3953,512,450,0.879142,333.150967,CO(3-2),-12645.0334,-10962.780,star,18.822,2.635,14.681,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,335.046467,336.780842,15625000.0000,1734375000.0,1257.98,208,0.34602,1.75912,4.023242e+15,8.046485e+15,1.072865e+16,4030.9638,3.598,4,0.3245,1.0000,coarse,B,2.7956,4.2641,512,192,0.376218,336.077717,CO(3-2),-9718.2834,-8425.396,star,18.715,2.620,14.598,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,345.155605,346.880703,488281.2500,1725097656.2,876.96,145,2.21096,11.25169,8.041728e+14,1.608346e+15,2.144461e+15,4152.2178,3.598,69,7.457,0.9989,fine,A,4.2213,5.4654,512,432,0.844055,346.133633,CO(3-2),337.6326,292.715,star,18.169,2.544,14.172,512,20260825,False,False,
GJ 2006B,GJ 2006A,7,A002_Xcdb7b8_Xfb16,34.9764,347.046467,348.780842,15625000.0000,1734375000.0,1257.98,208,0.42026,2.13916,4.892433e+15,9.784867e+15,1.304649e+16,4174.9638,3.598,4,0.3361,1.0000,coarse,B,2.2784,4.1810,512,446,0.871345,348.390217,CO(3-2),2594.2166,2249.091,star,18.070,2.530,14.094,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,216.098099,217.938431,488281.2500,1840332031.2,211.68,21,43.71548,243.74769,1.745419e+16,3.490838e+16,4.654450e+16,2604.2192,3.598,80,1.129,0.9988,fine,A,5.0905,5.6288,512,28,0.056530,217.591752,SiO(5-4),486.7517,672.138,star,28.969,4.056,22.596,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,218.348099,220.188431,488281.2500,1840332031.2,211.68,21,45.24133,252.82924,1.810450e+16,3.620899e+16,4.827865e+16,2631.2192,3.598,81,1.141,0.9988,fine,A,5.0243,6.2819,512,40,0.079922,218.766556,H2CO,544.5564,,star,28.671,4.014,22.364,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,230.322331,230.782536,244140.6250,460205078.1,211.68,21,73.90483,417.89411,1.496220e+16,2.992439e+16,3.989919e+16,2766.6292,3.598,168,2.399,0.9946,fine,A,4.7124,11.6167,512,247,0.483431,230.659733,CO(2-1),121.7333,158.302,star,27.268,3.818,21.269,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,230.804753,231.264958,244140.6250,460205078.1,211.68,21,63.28370,358.02153,1.281853e+16,2.563706e+16,3.418275e+16,2772.4183,3.598,168,2.404,0.9946,fine,A,5.0862,5.6679,512,44,0.087719,230.972966,CO(2-1),434.9657,565.631,star,27.211,3.810,21.225,512,20260825,True,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,6,A002_X1009c59_X1ba4d,35.0098,232.598096,234.438428,488281.2500,1840332031.2,211.68,21,46.77762,265.34743,1.900089e+16,3.800179e+16,5.066905e+16,2802.2191,3.598,86,1.215,0.9986,fine,A,4.5620,5.5028,512,253,0.495127,233.938916,CO(2-1),3400.9159,4422.563,star,26.922,3.769,20.999,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,7,A002_Xd9d7c7_Xb3d2,35.0098,333.167010,334.892596,976562.5000,1725585937.5,151.20,25,6.98362,45.11247,6.460791e+15,8.614388e+15,1.292158e+16,4008.3576,3.598,46,0.6206,0.9997,fine,A,4.5620,5.7881,512,94,0.185185,333.689471,CO(3-2),-12106.5293,-10495.917,star,18.821,2.635,14.680,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,7,A002_Xd9d7c7_Xb3d2,35.0098,335.059127,336.784712,976562.5000,1725585937.5,151.20,25,6.23653,40.40385,5.786446e+15,7.715261e+15,1.157289e+16,4031.0630,3.598,47,0.6241,0.9997,fine,A,4.2803,5.6548,512,268,0.524366,336.317916,CO(3-2),-9478.0844,-8217.152,star,18.715,2.620,14.598,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,7,A002_Xd9d7c7_Xb3d2,35.0098,345.118320,346.843418,488281.2500,1725097656.2,151.20,25,6.80021,44.75501,3.204799e+15,6.409597e+15,8.546130e+15,4151.7704,3.598,94,1.286,0.9989,fine,A,4.5357,5.8350,512,250,0.489279,345.222324,CO(3-2),-573.6759,-497.356,star,18.171,2.544,14.173,512,20260825,False,False,
ALMA J153702653-33192492,ALMA J153702653-33192492,7,A002_Xd9d7c7_Xb3d2,35.0098,346.976371,348.701468,488281.2500,1725097656.2,151.20,25,7.59836,50.15616,3.591562e+15,7.183124e+15,9.577499e+15,4174.0670,3.598,95,1.293,0.9989,fine,A,4.5068,5.7398,512,283,0.553606,348.506644,CO(3-2),2710.6441,2350.029,star,18.074,2.530,14.097,512,20260825,False,False,
GJ 2006A,GJ 2006A,7,A002_Xcdb7b8_Xfb16,35.0292,333.150967,334.885342,15625000.0000,1734375000.0,876.96,145,0.40522,2.02860,4.653580e+15,9.307160e+15,1.240955e+16,4008.2178,3.598,4,0.225,1.0000,coarse,B,2.2047,4.2906,512,472,0.922027,334.650967,CO(3-2),-11145.0334,-9662.335,star,18.822,2.635,14.681,512,20260825,False,False,
GJ 2006A,GJ 2006A,7,A002_Xcdb7b8_Xfb16,35.0292,335.046467,336.780842,15625000.0000,1734375000.0,876.96,145,0.35237,1.76405,4.046706e+15,8.093411e+15,1.079122e+16,4030.9638,3.598,4,0.2262,1.0000,coarse,B,2.3757,4.6604,512,422,0.824561,336.671467,CO(3-2),-9124.5334,-7910.636,star,18.715,2.620,14.598,512,20260825,False,False,
GJ 2006A,GJ 2006A,7,A002_Xcdb7b8_Xfb16,35.0292,345.155605,346.880703,488281.2500,1725097656.2,876.96,145,2.21555,11.09253,7.951901e+14,1.590380e+15,2.120507e+15,4152.2178,3.598,72,7.457,0.9989,fine,A,4.4060,5.7815,512,300,0.586745,345.389004,CO(3-2),-406.9963,-352.851,star,18.169,2.544,14.172,512,20260825,False,False,
GJ 2006A,GJ 2006A,7,A002_Xcdb7b8_Xfb16,35.0292,347.046467,348.780842,15625000.0000,1734375000.0,876.96,145,0.42761,2.14092,4.911230e+15,9.822460e+15,1.309661e+16,4174.9638,3.598,4,0.2343,1.0000,coarse,B,2.0703,4.5981,512,494,0.964912,348.093342,CO(3-2),2297.3416,1991.711,star,18.070,2.530,14.094,512,20260825,False,False,
TYC 2211-1309-1,TYC 2211-1309-1,7,A002_Xd189ef_X867b,35.4239,333.136009,334.870384,15625000.0000,1734375000.0,1899.07,314,0.45689,2.28450,5.359400e+15,1.071880e+16,1.429173e+16,4008.0384,3.598,3,0.4871,1.0000,coarse,B,2.5456,4.3640,512,278,0.543860,334.136009,CO(3-2),-11659.9911,-10108.785,star,18.822,2.635,14.681,512,20260825,False,False,
TYC 2211-1309-1,TYC 2211-1309-1,7,A002_Xd189ef_X867b,35.4239,335.031509,336.765884,15625000.0000,1734375000.0,1899.07,314,0.39911,1.99559,4.681612e+15,9.363225e+15,1.248430e+16,4030.7844,3.598,3,0.4899,1.0000,coarse,B,2.8474,4.8712,512,178,0.348928,335.140884,CO(3-2),-10655.1161,-9237.595,star,18.716,2.620,14.599,512,20260825,False,False,
TYC 2211-1309-1,TYC 2211-1309-1,7,A002_Xd189ef_X867b,35.4239,345.140648,346.865745,488281.2500,1725097656.2,1391.04,230,2.48676,12.43396,9.115579e+14,1.823116e+15,2.430821e+15,4152.0384,3.598,61,11.83,0.9989,fine,A,4.4844,6.1006,512,222,0.434698,345.370140,CO(3-2),-425.8602,-369.205,star,18.170,2.544,14.172,512,20260825,False,False,
TYC 2211-1309-1,TYC 2211-1309-1,7,A002_Xd189ef_X867b,35.4239,347.031509,348.765884,15625000.0000,1734375000.0,1899.07,314,0.46172,2.30864,5.416017e+15,1.083203e+16,1.444271e+16,4174.7844,3.598,3,0.5074,1.0000,coarse,B,3.2994,3.9673,512,36,0.072125,348.531509,CO(3-2),2735.5089,2371.586,star,18.071,2.530,14.095,512,20260825,False,False,
HD14055,HD14055,6,A002_Xd09670_X23c5,35.7405,226.359920,228.085018,488281.2500,1725097656.2,1300.32,215,2.11697,10.58485,7.899268e+14,1.579854e+15,2.106471e+15,2726.6696,3.598,34,7.261,0.9995,fine,A,3.9924,5.5617,512,460,0.898635,227.533260,CO(2-1),-3004.7398,-3907.375,star,27.668,3.873,21.581,512,20260825,False,False,
HD14055,HD14055,6,A002_Xd09670_X23c5,35.7405,229.251147,230.976245,488281.2500,1725097656.2,1300.32,215,2.10325,10.51624,7.848067e+14,1.569613e+15,2.092818e+15,2761.3643,3.598,35,7.354,0.9995,fine,A,4.3766,5.4306,512,204,0.399610,230.624194,CO(2-1),86.1938,112.087,star,27.320,3.825,21.310,512,20260825,False,False,
HD14055,HD14055,6,A002_Xd09670_X23c5,35.7405,242.247282,243.981657,15625000.0000,1734375000.0,1554.34,257,0.39373,1.96865,4.701334e+15,9.402669e+15,1.253689e+16,2917.3736,3.598,3,0.2902,1.0000,coarse,B,2.9963,4.6777,512,128,0.251462,243.216032,CS(5-4),-1719.9680,-2105.176,star,25.859,3.620,20.170,512,20260825,False,False,
HD14055,HD14055,6,A002_Xd09670_X23c5,35.7405,244.247401,245.981776,15625000.0000,1734375000.0,1554.34,257,0.39628,1.98138,4.731737e+15,9.463474e+15,1.261796e+16,2941.3751,3.598,3,0.2926,1.0000,coarse,B,3.1501,4.0558,512,81,0.159844,244.888026,CS(5-4),-47.9740,-58.718,star,25.648,3.591,20.006,512,20260825,False,False,
HD14055,HD14055,7,A002_X1001fdc_X2085,35.7405,330.384586,332.224918,488281.2500,1840332031.2,2993.76,297,20.10761,100.53819,7.502971e+15,1.500594e+16,2.000792e+16,3975.6570,3.598,136,24.38,0.9972,fine,A,5.0608,5.8420,512,48,0.095517,330.446597,CO(3-2),-15349.4027,-13307.370,star,18.976,2.657,14.801,512,20260825,True,False,
HD14055,HD14055,7,A002_X1001fdc_X2085,35.7405,332.282269,334.110394,15625000.0000,1828125000.0,2993.76,297,2.94224,14.71125,3.513190e+16,7.026380e+16,9.368506e+16,3998.3560,3.598,6,0.7661,1.0000,coarse,B,2.9964,4.1716,512,189,0.370370,333.891644,CO(3-2),-11904.3559,-10320.640,star,18.868,2.642,14.717,512,20260825,False,False,
HD14055,HD14055,7,A002_X1001fdc_X2085,35.7405,342.332105,344.160230,15625000.0000,1828125000.0,2993.76,297,2.85755,14.28780,3.412066e+16,6.824132e+16,9.098842e+16,4118.9540,3.598,6,0.7892,1.0000,coarse,B,3.0535,4.5722,512,164,0.321637,342.769605,CO(3-2),-3026.3947,-2623.773,star,18.315,2.564,14.286,512,20260825,False,False,
HD14055,HD14055,7,A002_X1001fdc_X2085,35.7405,344.217582,346.057914,488281.2500,1840332031.2,2993.76,297,18.86684,94.33435,7.039991e+15,1.407998e+16,1.877331e+16,4141.6530,3.598,141,25.39,0.9970,fine,A,5.2175,5.7407,512,35,0.070175,345.234672,CO(3-2),-561.3284,-486.651,star,18.215,2.550,14.208,512,20260825,True,False,
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,216.121140,217.855515,15625000.0000,1734375000.0,1874.88,186,2.25420,11.27102,2.723564e+16,5.447128e+16,7.262837e+16,2603.8599,3.598,3,0.3124,1.0000,coarse,B,3.0998,4.2024,512,51,0.101365,216.652390,SiO(5-4),-452.6099,-624.993,star,28.973,4.056,22.599,512,20260825,False,False,
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,218.560028,220.400360,488281.2500,1840332031.2,1874.88,186,13.03593,65.17985,4.921954e+15,9.843908e+15,1.312521e+16,2633.7623,3.598,51,10.11,0.9988,fine,A,4.6162,20.3691,512,236,0.461988,220.039031,13CO(2-1),-359.9685,-489.639,star,28.644,4.010,22.342,512,20260825,False,False,
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,230.500443,230.960526,122070.3125,460083007.8,1874.88,186,30.30276,151.51425,2.860340e+15,5.720681e+15,7.627574e+15,2768.7658,3.598,210,42.53,0.9786,fine,A,27.1031,26.8257,512,0,0.001949,230.511674,CO(2-1),-26.3263,-34.235,star,27.247,3.815,21.253,512,20260825,True,True,foreground CO
HD 48370,HD 48370,6,A002_Xc26103_X155a,35.9519,232.620253,234.354628,15625000.0000,1734375000.0,1874.88,186,2.30174,11.50871,2.781000e+16,5.561999e+16,7.415999e+16,2801.8493,3.598,3,0.3362,1.0000,coarse,B,2.7152,4.3991,512,204,0.399610,233.167128,CO(2-1),2629.1276,3418.927,star,26.925,3.770,21.002,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,479.259869,481.056744,15625000.0000,1796875000.0,2600.64,258,18.29359,91.46820,2.210265e+17,4.420530e+17,5.894040e+17,5761.8997,3.598,7,0.959,1.0000,coarse,B,2.8082,4.6735,512,305,0.596491,480.712994,CO(4-3),19671.9940,12791.737,star,13.093,1.833,10.213,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,481.217869,483.014744,15625000.0000,1796875000.0,2600.64,258,18.79675,93.98399,2.271057e+17,4.542115e+17,6.056153e+17,5785.3957,3.598,7,0.9629,1.0000,coarse,B,2.1709,4.5927,512,493,0.962963,482.983494,CO(4-3),21942.4940,14268.133,star,13.040,1.826,10.171,512,20260825,False,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,491.657082,492.577492,488281.2500,920410156.2,2600.64,258,180.46963,902.35081,6.813961e+16,9.085281e+16,1.362792e+17,5905.4074,3.598,186,31.45,0.9939,fine,A,5.0509,6.2257,512,58,0.115010,491.949074,CO(4-3),30908.0742,20098.012,star,12.775,1.788,9.964,512,20260825,True,False,
HD 48370,HD 48370,8,A002_Xe64b7b_X1704c,35.9519,493.244240,495.072365,15625000.0000,1828125000.0,2600.64,258,23.07283,115.36449,2.787702e+17,5.575404e+17,7.433872e+17,5929.8996,3.598,7,0.987,1.0000,coarse,B,2.8548,4.4056,512,247,0.483431,494.837990,CO(4-3),33796.9902,21976.533,star,12.722,1.781,9.923,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X816f,36.2270,229.666403,231.391989,976562.5000,1725585937.5,2872.80,475,11.13621,55.68106,8.538522e+15,1.138470e+16,1.707704e+16,2766.3504,3.598,41,8.138,0.9999,fine,A,4.7924,6.0130,512,42,0.083821,230.237692,CO(2-1),-300.3080,-390.522,star,27.271,3.818,21.271,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X816f,36.2270,232.073133,233.901258,15625000.0000,1828125000.0,3550.18,587,1.97014,9.85070,2.416919e+16,4.833837e+16,6.445117e+16,2795.8464,3.598,4,0.6352,1.0000,coarse,B,3.6189,4.4645,512,29,0.058480,232.448133,CO(2-1),1910.1334,2483.944,star,26.983,3.778,21.047,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X816f,36.2270,244.073133,245.901258,15625000.0000,1828125000.0,3550.18,587,2.05155,10.25775,2.516792e+16,5.033584e+16,6.711446e+16,2939.8464,3.598,4,0.668,1.0000,coarse,B,2.7772,4.4370,512,240,0.469786,244.354383,CS(5-4),-581.6166,-711.877,star,25.661,3.593,20.016,512,20260825,False,False,
HD 89452,HD 89452,6,A002_X1263402_X816f,36.2270,246.073133,247.901258,15625000.0000,1828125000.0,3550.18,587,2.25908,11.29539,2.771381e+16,5.542762e+16,7.390349e+16,2963.8464,3.598,4,0.6734,1.0000,coarse,B,2.6002,5.1841,512,359,0.701754,246.698133,CS(5-4),1762.1334,2156.785,star,25.454,3.564,19.854,512,20260825,False,False,
HD61005,HD61005,6,A002_X74fea5_Xd70,36.4506,212.127382,213.861757,15625000.0000,1734375000.0,2419.20,400,0.45733,2.28665,5.679884e+15,1.135977e+16,1.514636e+16,2555.9348,3.598,3,0.3957,1.0000,coarse,B,2.1943,4.2660,512,421,0.822612,212.252382,SiO(5-4),-4852.6183,-6700.805,star,29.516,4.132,23.022,512,20260825,False,False,
HD61005,HD61005,6,A002_X74fea5_Xd70,36.4506,214.127331,215.861706,15625000.0000,1734375000.0,2419.20,400,0.41918,2.09591,5.206093e+15,1.041219e+16,1.388292e+16,2579.9342,3.598,3,0.3994,1.0000,coarse,B,2.0275,4.6678,512,463,0.904483,214.392956,SiO(5-4),-2712.0443,-3744.964,star,29.241,4.094,22.808,512,20260825,False,False,
HD61005,HD61005,6,A002_X74fea5_Xd70,36.4506,227.126999,228.861374,15625000.0000,1734375000.0,2419.20,400,0.43702,2.18510,5.427641e+15,1.085528e+16,1.447371e+16,2735.9302,3.598,4,0.4236,1.0000,coarse,B,3.6546,4.3908,512,17,0.035088,228.064499,CO(2-1),-2473.5007,-3216.549,star,27.574,3.860,21.508,512,20260825,False,False,
HD61005,HD61005,6,A002_X74fea5_Xd70,36.4506,230.108722,230.971271,244140.6250,862548828.1,2419.20,400,3.91781,19.58909,7.602815e+14,1.520563e+15,2.027417e+15,2766.4800,3.598,135,27.41,0.9981,fine,A,4.3492,6.0081,512,463,0.904483,230.523273,CO(2-1),-14.7268,-19.151,star,27.270,3.818,21.270,512,20260825,False,False,
HD61005,HD61005,8,A002_Xe4f0a6_X3658,36.4506,479.271781,481.099906,15625000.0000,1828125000.0,2939.33,486,1.06905,5.34529,1.327734e+16,2.655469e+16,3.540625e+16,5762.2301,3.598,6,1.084,1.0000,coarse,B,3.5598,4.7292,512,45,0.089669,479.803031,CO(4-3),18762.0313,12200.033,star,13.092,1.833,10.212,512,20260825,False,False,
HD61005,HD61005,8,A002_Xe4f0a6_X3658,36.4506,481.229781,483.057906,15625000.0000,1828125000.0,2939.33,486,1.13340,5.66707,1.407663e+16,2.815326e+16,3.753768e+16,5785.7261,3.598,6,1.088,1.0000,coarse,B,3.1523,4.6066,512,141,0.276803,481.776656,CO(4-3),20735.6563,13483.385,star,13.039,1.825,10.171,512,20260825,False,False,
HD61005,HD61005,8,A002_Xe4f0a6_X3658,36.4506,491.714012,492.576804,488281.2500,862792968.8,2177.28,360,10.07987,50.39988,3.912187e+15,5.216249e+15,7.824374e+15,5905.7449,3.598,145,26.33,0.9978,fine,A,4.4812,6.0548,512,335,0.654971,492.043113,CO(4-3),31002.1131,20159.161,star,12.774,1.788,9.964,512,20260825,False,False,
HD61005,HD61005,8,A002_Xe4f0a6_X3658,36.4506,493.271781,495.099906,15625000.0000,1828125000.0,2939.33,486,1.26405,6.32033,1.569928e+16,3.139855e+16,4.186474e+16,5930.2301,3.598,6,1.116,1.0000,coarse,B,2.7900,4.8734,512,277,0.541910,493.896781,CO(4-3),32855.7813,21364.511,star,12.721,1.781,9.923,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,849.408207,851.133793,976562.5000,1725585937.5,2211.84,360,35.83812,179196.44575,2.781951e+16,5.563902e+16,7.418536e+16,10203.2520,3.598,143,23.11,0.9983,fine,A,4.4365,5.8935,512,361,0.705653,850.364262,CO(6-5),158891.2617,68888.304,star,7.394,1.035,5.767,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,851.408207,853.133793,976562.5000,1725585937.5,2211.84,360,33.30240,166517.46173,2.585115e+16,5.170230e+16,6.893640e+16,10227.2520,3.598,143,23.16,0.9983,fine,A,4.5534,5.6402,512,283,0.553606,851.865238,CO(6-5),160392.2383,69539.061,star,7.376,1.033,5.754,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,853.366207,855.091793,976562.5000,1725585937.5,2211.84,360,32.53891,162699.88882,2.525849e+16,5.051698e+16,6.735597e+16,10250.7480,3.598,144,23.22,0.9983,fine,A,4.7583,5.8092,512,131,0.257310,854.346676,CO(6-5),162873.6758,70614.904,star,7.360,1.030,5.740,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,855.366207,857.091793,976562.5000,1725585937.5,2211.84,360,34.91997,174605.58930,2.710680e+16,5.421360e+16,7.228480e+16,10274.7480,3.598,144,23.27,0.9983,fine,A,4.6286,5.7271,512,224,0.438596,855.923824,CO(6-5),164450.8242,71298.687,star,7.342,1.028,5.727,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,865.408207,867.133793,976562.5000,1725585937.5,2211.84,360,35.74907,178751.36819,2.775042e+16,5.550083e+16,7.400111e+16,10395.2520,3.598,146,23.54,0.9982,fine,A,4.8481,5.9931,512,100,0.196881,866.560551,CO(6-5),175087.5508,75910.306,star,7.257,1.016,5.661,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,867.408207,869.133793,976562.5000,1725585937.5,2211.84,360,33.75601,168785.79477,2.620330e+16,5.240660e+16,6.987547e+16,10419.2520,3.598,146,23.6,0.9982,fine,A,4.5935,5.6511,512,237,0.463938,867.810551,CO(6-5),176337.5508,76452.252,star,7.241,1.014,5.648,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,869.366207,871.091793,976562.5000,1725585937.5,2211.84,360,35.86671,179339.64822,2.784174e+16,5.568349e+16,7.424465e+16,10442.7480,3.598,146,23.65,0.9982,fine,A,4.9110,5.7486,512,69,0.136452,871.067379,CO(6-5),179594.3789,77864.270,star,7.224,1.011,5.635,512,20260825,False,False,
HD61005,HD61005,10,A002_X11d9ce7_X5257,36.4506,871.366207,873.091793,976562.5000,1725585937.5,2211.84,360,38.63180,193165.59595,2.998816e+16,5.997633e+16,7.996844e+16,10466.7480,3.598,147,23.71,0.9982,fine,A,4.3679,5.9323,512,420,0.820663,873.065426,CO(6-5),181592.4258,78730.536,star,7.208,1.009,5.622,512,20260825,False,False,
CP-72 2713,CP-72 2713,6,A002_Xc296d2_X148c,36.7222,216.126496,217.860871,15625000.0000,1734375000.0,1905.12,189,2.75147,13.75745,3.468377e+16,6.936754e+16,9.249006e+16,2603.9242,3.598,3,0.3175,1.0000,coarse,B,2.6279,4.4419,512,259,0.506823,216.360871,SiO(5-4),-744.1286,-1027.540,star,28.972,4.056,22.598,512,20260825,False,False,
CP-72 2713,CP-72 2713,6,A002_Xc296d2_X148c,36.7222,218.565445,220.405777,488281.2500,1840332031.2,1905.12,189,15.95210,79.76101,6.283897e+15,1.256779e+16,1.675706e+16,2633.8273,3.598,52,10.28,0.9988,fine,A,4.3728,5.4052,512,323,0.631579,219.283707,C18O(2-1),-276.2929,-377.257,star,28.643,4.010,22.342,512,20260825,False,False,
CP-72 2713,CP-72 2713,6,A002_Xc296d2_X148c,36.7222,230.506541,230.966624,122070.3125,460083007.8,1905.12,189,35.21783,176.09037,3.468279e+15,6.936558e+15,9.248744e+15,2768.8390,3.598,213,43.21,0.9786,fine,A,4.9155,5.8541,512,182,0.356725,230.552074,CO(2-1),14.0736,18.301,star,27.246,3.814,21.252,512,20260825,False,False,
CP-72 2713,CP-72 2713,6,A002_Xc296d2_X148c,36.7222,232.626016,234.360391,15625000.0000,1734375000.0,1905.12,189,2.84721,14.23614,3.589058e+16,7.178117e+16,9.570822e+16,2801.9184,3.598,3,0.3416,1.0000,coarse,B,2.5046,5.1583,512,342,0.668616,233.344766,CO(2-1),2806.7661,3649.929,star,26.925,3.769,21.001,512,20260825,False,False,
CP-72 2713,CP-72 2713,7,A002_Xff0235_X4a6d,36.7222,330.419656,332.144754,488281.2500,1725097656.2,2993.76,495,2.33239,11.66203,9.187822e+14,1.837564e+15,2.450086e+15,3975.3865,3.598,123,24.37,0.9990,fine,A,4.5440,5.6726,512,303,0.592593,331.929910,CO(3-2),-13866.0899,-12021.392,star,18.977,2.657,14.802,512,20260825,False,False,
CP-72 2713,CP-72 2713,7,A002_Xff0235_X4a6d,36.7222,332.260033,334.088158,15625000.0000,1828125000.0,4009.82,663,0.32123,1.60616,4.049280e+15,8.098559e+15,1.079808e+16,3998.0891,3.598,5,1.026,1.0000,coarse,B,2.3655,4.4487,512,445,0.869396,332.369408,CO(3-2),-13426.5918,-11640.363,star,18.869,2.642,14.718,512,20260825,False,False,
